Grau;Área;Emitir;Código;Descrição
 9-12;Biologia;Hereditariedade: herança e variação de características;HS.LS.3.2;Elabore e defenda uma afirmação baseada em evidências de que as variações genéticas (alelos) podem resultar de (a) novas combinações genéticas por meio dos processos de recombinação e segregação aleatória de cromossomos durante a meiose, (b) mutações que ocorrem durante a replicação e/ou (c) mutações causadas por fatores ambientais. Reconheça que as mutações que ocorrem nos gametas podem ser transmitidas à prole. Declaração explicativa: Exemplos de evidências de variação genética podem incluir o trabalho de McClintock sobre a recombinação de cromossomos do milho e o desenvolvimento de câncer devido a erros na replicação do DNA e à exposição à radiação UV. Limite da avaliação do status: Não se espera que a avaliação do status inclua fases específicas da meiose e a identificação de tipos específicos de mutações.
 9-12;Biologia;Hereditariedade: herança e variação de características;HS.LS.3.3;Aplicar conceitos de probabilidade para representar possíveis combinações de genótipo e fenótipo na prole, causadas por diferentes padrões de herança mendeliana. Esclarecimentos: As representações podem incluir quadrados de Punnett, diagramas, árvores genealógicas e simulações. Os padrões de herança incluem dominante-recessivo, codominância, dominância incompleta e ligado ao sexo.
 9-12;Biologia;Hereditariedade: herança e variação de características;HS.LS.3.4;"Utilize informações científicas para ilustrar que muitas características individuais e a presença de alelos específicos em uma população resultam da interação entre fatores genéticos e ambientais. Esclarecimentos: Exemplos de fatores genéticos incluem a presença de múltiplos alelos para um gene e múltiplos genes influenciando uma característica. Um exemplo do papel do ambiente nas características expressas em um indivíduo pode incluir a probabilidade de desenvolver doenças hereditárias (por exemplo, doenças cardíacas, câncer) em relação à exposição a toxinas ambientais e ao estilo de vida; um exemplo em populações pode incluir a manutenção do alelo da anemia falciforme em alta frequência em regiões afetadas pela malária, porque confere resistência parcial à malária. Limitação da Avaliação Estadual: Não se espera que sejam feitos cálculos de Hardy-Weinberg na avaliação estadual."
 9-12;Biologia;Evolução biológica: unidade e diversidade;HS.LS.4.1;Comunicar informações científicas que sustentem a ancestralidade comum e a evolução biológica por meio de múltiplas linhas de evidência empírica, incluindo semelhanças moleculares, anatômicas e de desenvolvimento herdadas de um ancestral comum (homologias), observadas por meio de fósseis e observações de laboratório e de campo. Esclarecimento: Exemplos de evidências podem incluir o trabalho de Margulis sobre endossimbiose, o estudo de genomas e a análise de estruturas vestigiais ou esqueléticas.
 9-12;Biologia;Evolução biológica: unidade e diversidade;HS.LS.4.2;Elabore uma explicação baseada em evidências de que a teoria da evolução por seleção natural de Darwin ocorre em uma população quando as seguintes condições são atendidas: (a) a quantidade de descendentes produzidos excede a capacidade de suporte do ambiente, (b) a existência de variação hereditária entre os indivíduos e (c) parte dessa variação levando a diferenças de aptidão entre os indivíduos, uma vez que alguns indivíduos são mais capazes de competir por recursos limitados do que outros. Nota: A ênfase está no resultado geral de um aumento na proporção de indivíduos com características hereditárias vantajosas, que são mais capazes de sobreviver e se reproduzir no ambiente.
 9-12;Biologia;Evolução biológica: unidade e diversidade;HS.LS.4.4;Investigar e comunicar informações sobre as principais características de vírus e bactérias para explicar sua capacidade de adaptação e reprodução em uma ampla variedade de ambientes. Esclarecimento: As principais características incluem uma alta taxa de mutação e uma rápida taxa de reprodução que produz múltiplas gerações com alta variabilidade em um curto período, permitindo uma rápida adaptação. Escopo da avaliação do status: Tipos específicos de reprodução viral (por exemplo, lítica e lisogênica) não são considerados na avaliação do status.
 9-12;Biologia;Evolução biológica: unidade e diversidade;HS.LS.4.5;Avalie modelos que demonstrem como mudanças em um ambiente podem resultar na evolução de uma população de uma determinada espécie, no surgimento de novas espécies ao longo das gerações ou na extinção de outras espécies devido aos processos de deriva genética, fluxo gênico, mutação e seleção natural.
 9-12;Química;Matéria e suas interações;Química Básica 1.1;Utilize a tabela periódica como modelo para prever as propriedades relativas dos elementos dos grupos principais, incluindo a energia de ionização e o tamanho relativo de átomos e íons, com base nos padrões eletrônicos da camada de valência de cada elemento. Utilize os padrões de configuração eletrônica da camada de valência, a carga nuclear e a lei de Coulomb para explicar e prever tendências gerais nas energias de ionização, no tamanho relativo de átomos e íons e na reatividade de elementos puros. Observação: O tamanho do íon deve ser relevante apenas para prever a força da ligação iônica. Limitação da avaliação: A avaliação será limitada aos elementos dos grupos principais (blocos s e p).
 9-12;Química;Matéria e suas interações;Química 1.2;"Utilize o modelo da tabela periódica para prever e projetar reações simples que resultem em duas classes principais de compostos binários: iônicos e moleculares. Desenvolva uma explicação, baseada em dados observacionais fornecidos e no modelo de eletronegatividade, para a força relativa das ligações iônicas ou covalentes. Esclarecimentos: Reações simples incluem síntese (combinação), decomposição, simples troca, dupla troca e combustão. As previsões de reagentes e produtos podem ser representadas usando estruturas de Lewis, fórmulas químicas ou modelos físicos. Os dados observacionais incluem o fato de que substâncias iônicas binárias (isto é, substâncias que possuem ligações iônicas), quando puras, são sais cristalinos à temperatura ambiente (exemplos comuns incluem NaCl, KI, Fe?O?); e substâncias que são líquidas e gasosas à temperatura ambiente são geralmente compostas por moléculas que possuem ligações covalentes (exemplos comuns incluem CO?, N?, CH?, H?O, C?H??)."
 9-12;Química;Matéria e suas interações;Química 1.3;Apresente evidências que relacionem as propriedades físicas das substâncias em escala global com os arranjos espaciais, o movimento e a intensidade das forças eletrostáticas entre íons, pequenas moléculas ou regiões de grandes moléculas dentro das substâncias. Elabore argumentos para explicar como as diferenças composicionais e estruturais nas moléculas resultam em diferentes tipos de interações intermoleculares ou intramoleculares. Esclarecimentos: As substâncias incluem substâncias puras nos estados sólido, líquido, gasoso e em rede (como o grafite). Exemplos de propriedades globais das substâncias para comparação incluem pontos de fusão e ebulição, densidade e pressão de vapor. Os tipos de interações intermoleculares incluem forças dipolo-dipolo (incluindo ligações de hidrogênio), íon-dipolo e de dispersão. Limitações da avaliação: Não se espera que a avaliação inclua cálculos de pressão de vapor usando a lei de Raoult, propriedades de misturas heterogêneas e nomes e ângulos de ligações em geometrias moleculares.
 9-12;Química;Matéria e suas interações;Química Básica 1.4;Desenvolva um modelo para ilustrar a energia transferida durante uma reação química exotérmica ou endotérmica, com base na diferença de energia de ligação entre as ligações quebradas (absorção de energia) e as ligações formadas (liberação de energia). Observação: Exemplos de modelos podem incluir desenhos em nível molecular e diagramas ou gráficos de reação que mostrem as energias relativas dos reagentes e produtos. Limite de avaliação estadual: Cálculos usando a Lei de Hess não são exigidos na avaliação estadual.
 9-12;Química;Matéria e suas interações;Química Básica 1.5;Elabore uma explicação baseada na teoria cinética molecular para explicar por que diferentes condições influenciam a velocidade de uma reação química ou processo de dissolução. Desenvolva e teste maneiras de diminuir ou aumentar a velocidade dos processos (reações químicas ou dissolução) alterando diversas condições.* Esclarecimentos: As explicações devem ser baseadas em três variáveis da teoria das colisões: (a) número de colisões por unidade de tempo, (b) orientação molecular na colisão e (c) energia necessária para induzir rearranjos atômicos. As condições que afetam essas três variáveis incluem temperatura, pressão, concentrações dos reagentes, agitação, tamanho das partículas, área superficial e a adição de um catalisador. Limitação da avaliação: A avaliação será limitada a reações simples com apenas dois reagentes e especificando a alteração de apenas uma variável por vez.
 9-12;Química;Matéria e suas interações;Química Básica 1.6;Projete maneiras de controlar a extensão de uma reação em equilíbrio (quantidade relativa de produtos e reagentes) alterando diversas condições usando o princípio de Le Chatelier. Apresente argumentos baseados na teoria cinética molecular para explicar como a alteração das condições afetaria as velocidades direta e inversa da reação até que um novo equilíbrio seja estabelecido.* Esclarecimentos: As condições que podem ser alteradas para afetar a extensão de uma reação incluem temperatura, pressão e concentrações dos reagentes. As condições que podem ser alteradas para afetar as velocidades de uma reação incluem temperatura, pressão, concentrações dos reagentes, agitação, tamanho das partículas, área superficial e a adição de um catalisador. Limitações da avaliação de estado: Não se espera o cálculo de constantes de equilíbrio ou concentrações na avaliação de estado. A avaliação de estado será limitada a reações simples com apenas dois reagentes e especificará a mudança em apenas uma variável por vez.
 9-12;Química;Matéria e suas interações;Química Básica 1.7;Utilize representações matemáticas e forneça evidências experimentais para sustentar a afirmação de que os átomos, e consequentemente a massa, são conservados durante uma reação química. Utilize o conceito de mol e relações proporcionais para avaliar as quantidades (massas ou moles) de reagentes específicos necessárias para obter uma quantidade específica de produto. Esclarecimentos: Representações matemáticas incluem equações químicas balanceadas que representam as leis da conservação da massa e da composição constante (proporções definidas), estequiometria massa-massa e cálculos de rendimento percentual. As avaliações podem incluir comparações de estequiometria massa-massa e economia atômica, mas apenas para reações de etapa única que não envolvam complexos.
 9-12;Química;Matéria e suas interações;Química Básica 1.9;Relacione a força de uma solução aquosa ácida ou básica com o grau de reação de um ácido ou base com a água, medido pela concentração de íons hidrônio (pH) da solução. Apresente argumentos sobre as forças relativas de dois ácidos ou bases com estrutura e composição semelhantes. Esclarecimentos: As reações são limitadas aos padrões de reação ácido-base de Arrhenius e Brønsted-Lowry com ácidos monopróticos. As comparações das forças relativas de soluções aquosas de ácidos ou bases preparadas a partir de substâncias ácidas ou básicas semelhantes são limitadas a argumentos baseados nas propriedades periódicas dos elementos, no modelo de eletronegatividade da distribuição eletrônica, nos momentos dipolares empíricos e na geometria molecular. As comparações da força de ácidos ou bases são limitadas a séries homólogas e devem incluir diluição e evaporação da água.
 9-12;Química;Matéria e suas interações;Química Básica 1.10;Utilize um modelo de reação redox para prever os produtos de reações, dados os reagentes, e para comunicar modelos de reação por meio de uma representação que mostre a transferência de elétrons (redox). Utilize números de oxidação para explicar como os elétrons são redistribuídos em processos redox usados em dispositivos que geram eletricidade ou em sistemas que previnem a corrosão.* Nota: As reações são limitadas a reações redox simples que não requerem íons hidrônio ou hidróxido para balancear as semirreações.
 9-12;Química;Matéria e suas interações;Química Básica 1.11;Desenvolver estratégias para identificar e separar os componentes de uma mistura com base em suas propriedades químicas e físicas relevantes. Esclarecimentos: A ênfase é colocada nas características composicionais e estruturais dos componentes da mistura. As estratégias podem incluir cromatografia, destilação, centrifugação e reações de precipitação. As propriedades químicas e físicas relevantes podem incluir ponto de fusão, ponto de ebulição, condutividade e densidade.
 9-12;Química;Movimento e estabilidade: forças e interações;Química Básica 2.6;"Comunicar informações científicas e técnicas sobre as estruturas moleculares de polímeros, compostos iônicos, ácidos e bases, e metais para justificar sua utilidade no desempenho de materiais projetados.* Declaração explicativa: Exemplos podem incluir a comparação de moléculas com geometrias moleculares simples; a análise de como os produtos farmacêuticos são projetados para interagir com receptores específicos; e a consideração de por que materiais eletricamente condutores são frequentemente feitos de metal, produtos de limpeza doméstica frequentemente contêm compostos iônicos para torná-los solúveis em água, ou materiais que precisam ser flexíveis e duráveis são feitos de polímeros. Limitação da avaliação estadual: A avaliação estadual será limitada à comparação de substâncias do mesmo tipo com características composicionais ou estruturais diferentes."
 9-12;Química;Movimento e estabilidade: forças e interações;Química Básica 2.7;Desenvolva um modelo para explicar como os íons se dissolvem em solventes polares (especificamente, água). Analise e compare dados de solubilidade e condutividade para determinar o grau de dissolução de diferentes espécies iônicas. Observação: Os dados para comparação devem incluir diferentes concentrações de soluções contendo as mesmas espécies iônicas e espécies iônicas semelhantes dissolvidas na mesma quantidade de água.
 9-12;Química;Movimento e estabilidade: forças e interações;Química Básica 2.8;Utilize a teoria cinética molecular para comparar a intensidade das forças eletrostáticas e a prevalência das interações entre moléculas em sólidos, líquidos e gases. Utilize a lei combinada dos gases para determinar as variações de pressão, volume e temperatura em gases.
 9-12;Química;Energia;Química Básica 3.4;Apresente evidências, a partir de textos informativos ou dados disponíveis, para ilustrar que a transferência de energia durante uma reação química em um sistema fechado envolve mudanças na dissipação de energia (variação de entalpia) e no conteúdo de calor (variação de entropia), assumindo que a energia total do sistema seja conservada. Limite da avaliação estadual: Não se espera que cálculos envolvendo a energia livre de Gibbs sejam incluídos na avaliação estadual.
 9-12;Física;Matéria e suas interações;HS.PHY.1.8;Desenvolva um modelo para ilustrar a energia liberada ou absorvida durante os processos de fissão, fusão e decaimento radioativo. Esclarecimentos: Exemplos de modelos incluem modelos qualitativos simples, como imagens ou diagramas. Os tipos de decaimento radioativo incluem alfa, beta e gama. Limitação da avaliação estadual: Não se espera que sejam apresentados cálculos quantitativos de energia liberada ou absorvida na avaliação estadual.
 9-12;Física;Movimento e estabilidade: forças e interações;HS.PHY.2.1;Analise os dados para sustentar a afirmação de que a segunda lei de Newton é um modelo matemático que descreve a mudança no movimento (aceleração) de objetos quando uma força resultante é aplicada a eles. Esclarecimentos: Exemplos de dados podem incluir tabelas ou gráficos de posição ou velocidade em função do tempo para objetos sujeitos a uma força resultante desequilibrada, como um objeto em queda livre, um objeto rolando por uma rampa e um objeto em movimento sendo puxado por uma força constante. As forças podem incluir forças de contato, como atrito, e forças que atuam à distância, como a gravidade e forças magnéticas. Limitação da Avaliação Estadual: Não se espera que sejam abordadas forças variáveis na avaliação estadual.
 9-12;Física;Movimento e estabilidade: forças e interações;HS.PHY.2.2;Utilize representações matemáticas para demonstrar que o momento linear total de um sistema de objetos interagindo é conservado quando não há força resultante atuando sobre o sistema. Esclarecimento: A ênfase é colocada no significado qualitativo da conservação do momento linear e na compreensão quantitativa da conservação do momento linear em interações envolvendo colisões elásticas e inelásticas entre dois objetos unidimensionais.
 9-12;Física;Movimento e estabilidade: forças e interações;HS.PHY.2.3;Aplique os princípios científicos do movimento e do momento linear para projetar, avaliar e aprimorar um dispositivo que minimize a força sobre um objeto macroscópico durante uma colisão.* Esclarecimento: Tanto avaliações qualitativas quanto manipulações algébricas podem ser utilizadas.
 9-12;Física;Movimento e estabilidade: forças e interações;HS.PHY.2.4;Utilizar representações matemáticas da lei da gravitação de Newton e da lei de Coulomb para descrever e prever, qualitativa e quantitativamente, os efeitos das forças gravitacionais e eletrostáticas entre objetos. Esclarecimento: A ênfase é colocada nas mudanças relativas quando se varia a distância, a massa ou a carga, ou ambas. Limitações da avaliação de estado: A avaliação de estado será limitada a sistemas com dois objetos. Não se espera que a avaliação de estado leve em consideração a permissividade do vácuo.
 9-12;Física;Movimento e estabilidade: forças e interações;HS.PHY.2.5;Apresente evidências de que uma corrente elétrica pode produzir um campo magnético e que um campo magnético variável pode produzir uma corrente elétrica. Esclarecimento: Exemplos de evidências incluem o movimento de uma bússola magnética quando colocada perto de um fio condutor de corrente e um ímã passando por uma bobina que acende uma lâmpada de Faraday. Limitação da avaliação estadual: Não se espera que a avaliação estadual inclua explicações sobre motores ou geradores.
 9-12;Física;Movimento e estabilidade: forças e interações;HS.PHY.2.9;Avalie circuitos simples em série e em paralelo para prever mudanças na tensão, corrente ou resistência quando alterações simples são feitas no circuito. Esclarecimentos: As previsões de mudanças podem ser representadas numericamente, graficamente ou algebricamente usando a Lei de Ohm. Alterações simples em um circuito podem incluir a adição de um componente, a alteração da resistência de uma carga e a adição de um caminho paralelo em circuitos com baterias e cargas comuns. Circuitos simples podem ser representados em diagramas esquemáticos. Limitação da Avaliação Estadual: O uso de dispositivos de medição ou a previsão de mudanças de potência não são esperados na avaliação estadual.
 9-12;Física;Movimento e estabilidade: forças e interações;HS.PHY.2.10;Utilize diagramas de forças de corpo livre, expressões algébricas e as leis de Newton para prever mudanças na velocidade e aceleração de um objeto que se move em uma dimensão sob diversas condições. Esclarecimentos: Prever mudanças no movimento pode ser feito numericamente, graficamente e algebricamente, utilizando equações básicas para velocidade, aceleração constante e a primeira e a segunda leis de Newton. As forças podem incluir forças de contato, como o atrito, e forças que atuam à distância, como a gravidade e o campo magnético.
 9-12;Física;Energia;HS.PHY.3.1;Utilize expressões algébricas e o princípio da conservação de energia para calcular a variação de energia de um componente de um sistema quando a variação de energia dos demais componentes for conhecida, bem como a energia total do sistema, incluindo qualquer energia que entre ou saia dele. Identifique quaisquer transformações de uma forma de energia para outra, incluindo energia térmica, cinética, gravitacional, magnética ou elétrica, dentro do sistema. Observação: Os sistemas devem ser limitados a dois ou três componentes e às energias térmica, cinética, gravitacional, magnética ou de campo elétrico.
 9-12;Física;Energia;HS.PHY.3.2;Desenvolva e utilize um modelo para ilustrar que a energia macroscópica pode ser explicada como o movimento de partículas e objetos ou como energia armazenada em campos. Esclarecimentos: Exemplos de fenômenos macroscópicos incluem evaporação e condensação, a conversão de energia cinética em energia térmica, a energia potencial gravitacional armazenada devido à posição de um objeto na Terra e a energia armazenada (potencial elétrico) de um objeto carregado dentro de um campo elétrico. Exemplos de modelos incluem diagramas, desenhos, descrições e simulações computacionais.
 9-12;Física;Energia;HS.PHY.3.3;Projetar e avaliar um dispositivo que opere dentro de certas restrições para converter uma forma de energia em outra.* Esclarecimentos: A ênfase é colocada tanto em avaliações qualitativas quanto quantitativas dos dispositivos. Exemplos de dispositivos incluem dispositivos de Rube Goldberg, turbinas eólicas, células solares, fornos solares e geradores. As restrições incluem o uso de energia renovável e a eficiência. Limite da avaliação: As avaliações quantitativas serão limitadas à produção total para uma determinada entrada na avaliação estadual.
 9-12;Física;Energia;HS.PHY.3.4;Apresente evidências de que, quando dois objetos a temperaturas diferentes estão em contato térmico dentro de um sistema fechado, a transferência de energia térmica dos objetos mais quentes para os mais frios resulta em equilíbrio térmico, ou seja, uma distribuição de energia mais uniforme entre os objetos, e que as variações de temperatura necessárias para atingir o equilíbrio térmico dependem dos valores de calor específico de ambas as substâncias. Nota: As variações de energia devem ser descritas tanto quantitativamente em uma única fase (Q = mc ? T) quanto conceitualmente, seja em uma única fase ou durante uma mudança de fase.
 9-12;Física;Energia;HS.PHY.3.5;Desenvolva e utilize um modelo de campos magnéticos ou elétricos para ilustrar as forças e as mudanças de energia entre dois objetos carregados magneticamente ou eletricamente que mudam de posição relativa em um campo magnético ou elétrico, respectivamente. Observação: A ênfase é colocada na mudança de força e energia à medida que os objetos se movem um em relação ao outro. Exemplos de modelos podem incluir desenhos, diagramas e texto, como desenhos que mostram o que acontece quando dois objetos com cargas opostas são aproximados.
 9-12;Física;Ondas e suas aplicações em tecnologias de transferência de informação;HS.PHY.4.1;Utilize representações matemáticas para fundamentar uma afirmação sobre as relações entre a frequência, o comprimento de onda e a velocidade de ondas que se propagam em diferentes meios. Reconheça que as ondas eletromagnéticas podem se propagar no vácuo (sem um meio), diferentemente das ondas mecânicas, que necessitam de um meio. Esclarecimentos: A ênfase é colocada nas relações quando as ondas se propagam dentro de um meio e nas comparações quando uma onda se propaga em meios diferentes. Exemplos de situações a serem consideradas incluem radiação eletromagnética se propagando no vácuo e no vidro, ondas sonoras se propagando no ar e na água e ondas sísmicas se propagando na Terra. As relações incluem v = ?f, T = 1/fy e a comparação qualitativa da velocidade de uma onda mecânica transversal (incluindo a eletromagnética) ou longitudinal em um sólido, líquido, gás ou vácuo. Limite da avaliação estadual: Não se espera que haja transições entre dois meios na avaliação estadual.
 9-12;Física;Ondas e suas aplicações em tecnologias de transferência de informação;HS.PHY.4.3;Avalie as afirmações, as evidências e o raciocínio que sustentam a ideia de que a radiação eletromagnética pode ser descrita tanto por um modelo ondulatório quanto por um modelo corpuscular e que, para certas situações envolvendo ressonância, interferência, difração, refração ou o efeito fotoelétrico, um modelo é mais útil do que o outro. Observação: A ênfase é colocada no raciocínio qualitativo e nas comparações entre os dois modelos. Limitação da Avaliação Estadual: Cálculos de níveis de energia ou frequências de ressonância não são permitidos na avaliação estadual.
 9-12;Física;Ondas e suas aplicações em tecnologias de transferência de informação;HS.PHY.4.5;Comunicar informações técnicas sobre como alguns dispositivos tecnológicos utilizam os princípios do comportamento ondulatório e suas interações com a matéria para transmitir e capturar informações e energia.* Esclarecimentos: A ênfase é colocada em informações e descrições qualitativas. Exemplos de dispositivos tecnológicos podem incluir células solares que captam luz e a convertem em eletricidade, imagens médicas e tecnologia de comunicação. Exemplos de princípios do comportamento ondulatório incluem ressonância, efeito fotoelétrico e interferência construtiva e destrutiva. Limitação da Avaliação Estadual: A teoria de bandas não é esperada na avaliação estadual.
 9-12;Tecnologia/Engenharia;projeto de engenharia;HS.ETS.1.1;Analise um grande desafio global para especificar um problema de design que possa ser aprimorado. Determine os critérios e restrições qualitativos e quantitativos necessários para as soluções, incluindo quaisquer requisitos sociais.* Esclarecimento: Exemplos de requisitos sociais podem incluir mitigação de riscos, estética, considerações éticas e custos de manutenção a longo prazo.
 9-12;Tecnologia/Engenharia;projeto de engenharia;HS.ETS.1.2;Decompor um problema complexo do mundo real em problemas menores e mais gerenciáveis, que possam ser resolvidos usando princípios científicos e de engenharia.*
 9-12;Tecnologia/Engenharia;projeto de engenharia;HS.ETS.1.3;Avaliar uma solução para um problema complexo do mundo real com base em critérios priorizados e compensações que levem em consideração uma variedade de restrições, incluindo custo, segurança, confiabilidade, estética e facilidade de manutenção, bem como impactos sociais, culturais e ambientais.*
 9-12;Tecnologia/Engenharia;projeto de engenharia;HS.ETS.1.4;Utilize uma simulação computacional para modelar o impacto de uma solução proposta para um problema complexo do mundo real que possui inúmeros critérios e restrições nas interações dentro e entre os sistemas relevantes para o problema.*
 9-12;Tecnologia/Engenharia;projeto de engenharia;HS.ETS.1.5;Planeje um protótipo ou solução de design usando projeções ortográficas e desenhos isométricos, utilizando escalas e proporções apropriadas.*
 9-12;Tecnologia/Engenharia;projeto de engenharia;HS.ETS.1.6;Documentar e apresentar soluções que incluam especificações, resultados de desempenho, sucessos, problemas remanescentes e limitações.*
 9-12;Tecnologia/Engenharia;Materiais, ferramentas e fabricação;HS.ETS.2.1;Determine a melhor aplicação dos processos de fabricação para criar peças com a forma, o tamanho e o acabamento desejados, com base nos recursos disponíveis e na segurança. Esclarecimento: Exemplos de processos incluem conformação (moldagem de plástico, fundição de metal, conformação, laminação, forjamento e estampagem), usinagem (corte e fresagem), condicionamento (processos térmicos, mecânicos e químicos) e acabamento. Escopo da avaliação estadual: Não são exigidas máquinas de fabricação específicas para a avaliação estadual.
 9-12;Tecnologia/Engenharia;Materiais, ferramentas e fabricação;HS.ETS.2.2;Explique como computadores e robôs podem ser usados em diferentes etapas de um sistema de manufatura, tipicamente para tarefas repetitivas, muito pequenas ou muito perigosas. Observação: Exemplos de etapas incluem projeto, teste, produção e controle de qualidade.
 9-12;Tecnologia/Engenharia;Materiais, ferramentas e fabricação;HS.ETS.2.3;Compare os custos e benefícios da produção personalizada versus a produção em massa com base nas qualidades desejadas do produto, no custo de cada unidade a ser produzida e no número de unidades necessárias.
 9-12;Tecnologia/Engenharia;Materiais, ferramentas e fabricação;HS.ETS.2.4;Explique como os processos de fabricação transformam as propriedades dos materiais para atender a um propósito ou função específica. Reconheça que novos materiais podem ser sintetizados por meio de processos químicos e físicos projetados para manipular as propriedades dos materiais e alcançar o desempenho desejado. Esclarecimento: Exemplos de propriedades dos materiais incluem resistência, densidade, dureza e elasticidade.
 9-12;Tecnologia/Engenharia;Sistemas tecnológicos;HS.ETS.3.1;Modele um sistema tecnológico no qual a saída de um subsistema se torna a entrada de outros subsistemas.
 9-12;Tecnologia/Engenharia;Sistemas tecnológicos;HS.ETS.3.2;Utilize um modelo para explicar como a informação transmitida por meio de sinais digitais e analógicos se propaga pelos seguintes meios: fio elétrico, cabo de fibra óptica, ar e espaço. Analise um problema de comunicação e determine o melhor modo de transmissão.
 9-12;Tecnologia/Engenharia;Sistemas tecnológicos;HS.ETS.3.3;Explique a importância de considerar tanto as cargas permanentes quanto as cargas acidentais na construção de estruturas. Calcule as forças resultantes para uma combinação de cargas permanentes e acidentais em diversas situações. Esclarecimentos: Exemplos de estruturas incluem edifícios, telhados e pontes. Exemplos de cargas e forças incluem carga acidental, carga permanente, carga total, tração, cisalhamento, compressão e torção.
 9-12;Tecnologia/Engenharia;Sistemas tecnológicos;HS.ETS.3.4;Utilize um modelo para ilustrar como as forças de tração, compressão, torção e cisalhamento afetam o desempenho de uma estrutura. Analise situações que envolvam essas forças e justifique a seleção de materiais para cada situação com base em suas propriedades. Esclarecimentos: Exemplos de estruturas incluem pontes, casas e arranha-céus. Exemplos de propriedades de materiais podem incluir elasticidade, plasticidade, condutividade térmica, densidade e resistência à tração.
 9-12;Tecnologia/Engenharia;Sistemas tecnológicos;HS.ETS.3.5;Analise como o projeto de edifícios é influenciado por condições térmicas como vento, ângulo solar e temperatura. Dê exemplos de como a condução, a convecção e a radiação são consideradas na seleção de materiais de construção e no projeto de um sistema de aquecimento.
 9-12;Tecnologia/Engenharia;Sistemas tecnológicos;HS.ETS.3.6;Utilize um texto informativo para ilustrar como um veículo ou dispositivo pode ser modificado para produzir alterações na sustentação, arrasto, atrito, empuxo e peso. Esclarecimentos: Exemplos de veículos incluem carros, barcos, aviões e foguetes. Considerações sobre a sustentação exigem o uso do princípio de Bernoulli.
 9-12;Tecnologia/Engenharia;Tecnologias de energia e potência;HS.ETS.4.1;"Pesquise e descreva as diversas maneiras pelas quais os seres humanos utilizam sistemas de energia e potência para aproveitar recursos e realizar tarefas de forma eficaz e eficiente. Esclarecimento: Exemplos de sistemas de energia e potência incluem sistemas fluidos, como sistemas hidráulicos e pneumáticos; sistemas térmicos, como aquecimento e refrigeração; e sistemas elétricos, como dispositivos eletrônicos e fiação residencial."
 9-12;Tecnologia/Engenharia;Tecnologias de energia e potência;HS.ETS.4.2;Utilize um modelo para explicar as diferenças entre sistemas fluidos abertos e fechados. Determine quando é mais ou menos apropriado usar um tipo de sistema em vez do outro. Esclarecimentos: Exemplos de sistemas abertos incluem irrigação, sistemas de aquecimento por ar forçado e compressores de ar. Exemplos de sistemas fechados incluem sistemas de aquecimento por água forçada e freios hidráulicos.
 9-12;Tecnologia/Engenharia;Tecnologias de energia e potência;HS.ETS.4.3;Explique como as diferenças e semelhanças entre os sistemas hidráulicos e pneumáticos levam a diferentes aplicações de cada um nas tecnologias.
 9-12;Tecnologia/Engenharia;Tecnologias de energia e potência;HS.ETS.4.4;Calcule e descreva a capacidade de um sistema hidráulico de multiplicar distâncias, multiplicar forças e efetuar mudanças de direção. Nota: A ênfase é colocada na relação entre as dimensões dos pistões (área da seção transversal), conforme representado na lei de Pascal.
 9-12;Tecnologia/Engenharia;Tecnologias de energia e potência;HS.ETS.4.5;Explique como uma máquina converte energia, por meios mecânicos, para realizar trabalho. Colete e analise dados para determinar a eficiência de máquinas simples e complexas.
