Grade;Area;Topic;Code;Description
9-10;Language;Conventions of Standard English;L.9-10.2.a;Use a semicolon (and perhaps a conjunctive adverb) to link two or more closely related independent clauses.
9-10;Language;Conventions of Standard English;L.9-10.2.b;Use a colon to introduce a list or quotation.
9-10;Language;Conventions of Standard English;L.9-10.2.c;Spell correctly, recognizing that some words have commonly accepted variations (e.g., catalog/catalogue).
9-10;Language;Knowledge of Language;L.9-10.3;Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening.
9-10;Language;Knowledge of Language;L.9-10.3.a;Write and edit work so that it conforms to the guidelines in a style manual (e.g., MLA Handbook, Turabian?s Manual for Writers) appropriate for the discipline and writing type.
9-10;Language;Knowledge of Language;L.9-10.3.b;Revise and edit work to decrease redundancy (ineffective repetition of ideas or details). [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
9-10;Language;Vocabulary Acquisition and Use;L.9-10.4;Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grades 9?10 reading and content, choosing flexibly from a range of strategies.
9-10;Language;Vocabulary Acquisition and Use;L.9-10.4.a;"Use context (e.g., the overall meaning of a sentence, paragraph, or text; a word?s position or function in a sentence) as a clue to the meaning of a word or phrase."
9-10;Language;Vocabulary Acquisition and Use;L.9-10.4.b;"Identify and correctly use patterns of word changes that indicate different meanings or parts of speech (e.g., analyze, analysis, analytical; advocate, advocacy)."
9-10;Language;Vocabulary Acquisition and Use;L.9-10.4.c;Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation of a word or determine or clarify its precise meaning, its part of speech, or its etymology.
9-10;Language;Vocabulary Acquisition and Use;L.9-10.4.d;Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary).
9-10;Language;Vocabulary Acquisition and Use;L.9-10.5;Demonstrate understanding of figurative language, word relationships, and nuances in word meanings.
9-10;Language;Vocabulary Acquisition and Use;L.9-10.5.a;Interpret figures of speech (e.g., euphemism, oxymoron) in context and analyze their role in the text.
9-10;Language;Vocabulary Acquisition and Use;L.9-10.5.b;Analyze nuances in the meaning of words with similar denotations.
9-10;Language;Vocabulary Acquisition and Use;L.9-10.6;"Acquire and use accurately grade-appropriate general academic and domain-specific words and phrases; independently research words and gather vocabulary knowledge.  (See grades 9-10 Reading Literature Standard 4 and Reading Informational Text Standard 4 on applying knowledge of vocabulary to reading; see grades 9-10 Writing Standard 5 and Speaking and Listening Standard 4 on strengthening writing and presentations by applying knowledge of vocabulary.)"
9-10;Reading in History and Social Science;Key Ideas and Details;RCA-H.9-10.1;Cite specific textual evidence to support analysis of primary and secondary sources, attending to such features as the date and origin of the information.
9-10;Reading in History and Social Science;Key Ideas and Details;RCA-H.9-10.2;"Determine the central ideas or information of a primary or secondary source; provide an accurate summary of how key events or ideas develop over the course of a text."
9-10;Reading in History and Social Science;Key Ideas and Details;RCA-H.9-10.3;"Analyze in detail a series of events described in a text; determine whether earlier events caused later ones or simply preceded them."
9-10;Reading in History and Social Science;Craft and Structure;RCA-H.9-10.4;Determine the meaning of general academic and domain-specific words and phrases as they are used in a text, including vocabulary describing political, social, or economic aspects of history/social studies.
9-10;Reading in History and Social Science;Craft and Structure;RCA-H.9-10.5;Analyze how a text uses structure to emphasize key points or advance an explanation or analysis.
9-10;Reading in History and Social Science;Craft and Structure;RCA-H.9-10.6;Compare the point of view of two or more authors for how they treat the same or similar topics, including which details they include and emphasize in their respective accounts.
9-10;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.9-10.7;Integrate quantitative or technical analysis (e.g., charts, research data) with qualitative analysis in print or digital text.
9-10;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.9-10.8;Assess the extent to which the reasoning and evidence in a text support the author?s claims.
9-10;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.9-10.9;Compare and contrast treatments of the same topic in several primary and secondary sources.
9-10;Reading in History and Social Science;Range of Reading and Level of Text Complexity;RCA-H.9-10.10;Independently and proficiently read and comprehend history/social studies texts exhibiting complexity appropriate for the grade/course. See information on qualitative and quantitative dimensions of text complexity.
9-10;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.9-10.1;Cite specific textual evidence to support analysis of science and technical texts, attending to the precise details of explanations or descriptions.
9-10;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.9-10.2;"Determine the central ideas or conclusions of a text; trace the text?s explanation or depiction of a complex process, phenomenon, or concept; provide an accurate summary of a text."
9-10;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.9-10.3;Follow precisely a complex multi-step procedure when carrying out experiments, taking measurements, or performing technical tasks, attending to special cases or exceptions defined in the text.
9-10;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.9-10.4;Determine the meaning of general academic vocabulary, as well as symbols, key terms, notation, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 9?10 texts and topics
9-10;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.9-10.5;Analyze the structure of the relationships among concepts in a text, including relationships among key terms (e.g., force, friction, reaction force, energy).
9-10;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.9-10.6;Analyze the author?s purpose in providing an explanation, describing a procedure, or discussing an experiment in a text, defining the question the author seeks to address.
9-10;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.9-10.7;Translate quantitative or technical information expressed in words in a text into visual form (e.g., a table or chart) and translate information expressed visually or mathematically (e.g., in an equation) into words.
9-10;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.9-10.8;Assess the extent to which the reasoning and evidence in a text support the author?s claim or a recommendation for solving a scientific or technical problem.
9-10;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.9-10.9;Compare and contrast findings presented in a text to those from other sources (including their own experiments), noting where the findings support or contradict previous explanations or accounts
9-10;Reading in Science and Career and Technical Subjects;Range of Reading and Level of Text Complexity;RCA-ST.9-10.10;Independently and proficiently read and comprehend science/technical texts exhibiting complexity appropriate for the grade/course. (See more on qualitative and quantitative dimensions of text complexity.)
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.1;Write arguments focused on discipline-specific content.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.1.a;Introduce precise claim(s), distinguish the claim(s) from alternate or opposing claims/critiques, and create an organization that establishes clear relationships among the claim(s), counterclaims/critiques, reasons, and evidence.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.1.b;Develop claim(s) and counterclaims/critiques fairly, supplying data and evidence for each while pointing out the strengths and limitations of both claim(s) and counterclaims/critiques in a discipline-appropriate form and in a manner that anticipates the audience?s knowledge level and concerns.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.1.c;Use words, phrases, and clauses to link the major sections of the text, create cohesion, and clarify the relationships between claim(s) and reasons, between reasons and evidence, and between claim(s) and counterclaims/critiques.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.1.d;Establish and maintain a style appropriate to audience and purpose (e.g., formal for academic writing) while attending to the norms and conventions of the discipline in which they are writing.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.1.e;Provide a concluding statement or section that follows from or supports the argument presented.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.2;Write informative/explanatory texts, including the narration of historical events, scientific procedures/ experiments, or technical processes.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.2.a;"Introduce a topic and organize ideas, concepts, and information to make important connections and distinctions; include text features (e.g., headings), graphics (e.g., figures, tables), and multimedia when useful to aiding comprehension."
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.2.b;Develop the topic with well-chosen, relevant, and sufficient facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience?s knowledge of the topic.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.2.c;Use varied transitions and sentence structures to link the major sections of the text, create cohesion, and clarify the relationships among ideas, concepts, or procedures.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.2.d;Use precise language and domain-specific vocabulary to manage the complexity of the topic and convey a style appropriate to the discipline and context as well as to the expertise of likely readers.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.2.e;Establish and maintain a style appropriate to audience and purpose (e.g., formal for academic writing) while attending to the norms and conventions of the discipline in which they are writing.
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.2.f;Provide a concluding statement or section that follows from and supports the information or explanation presented (e.g., articulating implications or the significance of the topic).
9-10;Writing in the Content Areas;Text Types and Purposes;WCA.9-10.3;Not applicable as a separate requirement.  Note: Students' narrative skills grow in these grades.  The standards require that students be able to incorporate narrative elements effectively into arguments and informative/explanatory texts. In history/social studies, students must be able to incorporate narrative accounts into their analyses of individuals or events of historic import. In science, mathematics, and technical subjects, students must be able to write precise enough descriptions of the step-by-step procedures they use in their investigations, analyses, or technical work so that others can replicate them and (possibly) reach the same results. In addition, career/vocational courses may involve more specific forms of narrative composition: scripts and storyboards in filmmaking, timelines and interview write-ups in journalism, instructions for a tool?s assembly or safe use in carpentry, and more.
9-10;Writing in the Content Areas;Production and Distribution of Writing;WCA.9-10.4;Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience.
9-10;Writing in the Content Areas;Production and Distribution of Writing;WCA.9-10.5;Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience.
9-10;Writing in the Content Areas;Production and Distribution of Writing;WCA.9-10.6;Use technology, including current web-based communication platforms, to produce, publish, and update individual or shared writing products, taking advantage of technology?s capacity to link to other information and to display information flexibly and dynamically.
9-10;Writing in the Content Areas;Research to Build and Present Knowledge;WCA.9-10.7;"Conduct short as well as more sustained research projects to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understanding of the subject under investigation."
9-10;Writing in the Content Areas;Research to Build and Present Knowledge;WCA.9-10.8;"When conducting research, gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the usefulness of each source in answering the research question; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and following a standard format for citation."
9-10;Writing in the Content Areas;Research to Build and Present Knowledge;WCA.9-10.9;Draw evidence from informational texts to support analysis, interpretation, reflection, and research. (See grades 9-10 Reading Standard 1 for more on the use of textual evidence.)
9-10;Writing in the Content Areas;Range of Writing;WCA.9-10.10;Write routinely over extended time frames (time for reflection and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
9-10;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.9-10.1;Initiate and participate effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on discipline-specific texts, and issues, building on others' ideas and expressing their own clearly and persuasively.
9-10;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.9-1.a0.1;"Come to discussions prepared, having read and researched material under study; explicitly draw on that preparation by referring to evidence from texts and other research on the topic or issue to stimulate a thoughtful, well-reasoned exchange of ideas. (See grades 9-10 Reading Standard 1 for more on the use of textual evidence.)"
9-10;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.9-1.b0.1;Work with peers to set rules for collegial discussions and decision-making (e.g., informal consensus, taking votes on key issues, presentation of alternate views), clear goals and deadlines, and individual roles as needed.
9-10;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.9-1.c0.1;"Propel conversations by posing and responding to questions that relate the current discussion to broader themes or larger ideas; actively incorporate others into the discussion; and clarify, verify, or challenge ideas and conclusions."
9-10;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.9-1.d0.1;Respond thoughtfully to diverse perspectives, summarize points of agreement and disagreement, and, when warranted, qualify or justify their own views and understanding and make new connections in light of the evidence and reasoning presented.
9-10;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.9-10.2;Integrate multiple sources of information presented in diverse media or formats (e.g., visually, quantitatively, orally) evaluating the credibility and accuracy of each source.
9-10;Speaking and Listening in the Content Areas;Comprehension and Collaboration;SLCA.9-10.3;Evaluate a speaker?s point of view, reasoning, and use of evidence and rhetoric, identifying any fallacious reasoning or exaggerated or distorted evidence.
9-10;Speaking and Listening in the Content Areas;Presentation of Knowledge and Ideas;SLCA.9-10.4;Present information, findings, and supporting evidence clearly, concisely, and logically such that listeners can follow the line of reasoning and the organization, development, vocabulary, substance, and style are appropriate to purpose, audience, and task.
9-10;Speaking and Listening in the Content Areas;Presentation of Knowledge and Ideas;SLCA.9-10.5;Make strategic use of digital media (e.g., audio, visual, and interactive elements) in presentations to enhance understanding of findings, reasoning, and evidence and to add interest.
9-10;Speaking and Listening in the Content Areas;Presentation of Knowledge and Ideas;SLCA.9-10.6;Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate.
11-12;Reading Literature;Key Ideas and Details;RL.11-12.1;Cite strong and thorough textual evidence to support analysis of what a text says explicitly as well as inferences drawn from the text, including determining where the text leaves matters uncertain.
11-12;Reading Literature;Key Ideas and Details;RL.11-12.2;"Determine two or more themes or central ideas of a text and analyze their development over the course of the text, including how they interact and build on one another to produce a complex account; provide an objective summary of the text."
11-12;Reading Literature;Key Ideas and Details;RL.11-12.3;Analyze the impact of the author?s choices regarding how to develop and relate elements of a story, poem, or drama (e.g., where a story is set, how the action is ordered, how the characters are introduced and developed).
11-12;Reading Literature;Craft and Structure;RL.11-12.4;"Determine the figurative or connotative meaning (s) of words and phrases as they are used in the text; analyze the impact of specific words or rhetorical patterns (e.g., how the language evokes a sense of time and place, how shifts in rhetorical patterns signal new perspectives). (See grades 11-12 Language Standards 4-6 on applying knowledge of vocabulary to reading.)"
11-12;Reading Literature;Craft and Structure;RL.11-12.5;Analyze how an author?s choices concerning how to structure specific parts of a text (e.g., the choice of where to begin or end a story, the choice to provide a comedic or tragic resolution, the choice to introduce a new tone or point of view) contribute to its overall structure and meaning as well as its aesthetic impact.
11-12;Reading Literature;Craft and Structure;RL.11-12.6;Analyze a case in which grasping point of view requires distinguishing what is directly stated in a text from what is really meant (e.g., satire, sarcasm, irony,  understatement, notable omission).
11-12;Reading Literature;Integration of Knowledge and Ideas;RL.11-12.7;Analyze one or more critical responses to a work or body of literature, including how the critical lens (e.g., formal, historical, feminist, sociological, psychological) influences the interpretation.
11-12;Reading Literature;Integration of Knowledge and Ideas;RL.11-12.8;(Not applicable. For expectations regarding central messages or lessons in stories, See Reading Literature Standard 2.)
11-12;Reading Literature;Integration of Knowledge and Ideas;RL.11-12.9;Demonstrate knowledge of eighteenth, nineteenth and early-twentieth century foundational works of American literature, including how two or more texts from the same period treat similar themes or topics.
11-12;Reading Literature;Range of Reading and Level of Text Complexity;RL.11-12.10;Independently and proficiently read and comprehend literary texts representing a variety of genres, cultures, and perspectives and exhibiting complexity appropriate for the grade/course. See information on qualitative and quantitative dimensions of text complexity.
11-12;Reading Informational Text;Key Ideas and Details;RI.11-12.1;Cite strong and thorough textual evidence to support analysis of what a text states explicitly as well as inferences drawn from the text, including determining where the text leaves matters uncertain.
11-12;Reading Informational Text;Key Ideas and Details;RI.11-12.2;"Determine two or more central ideas of a text and analyze their development over the course of the text, including how they interact and build on one another to provide a complex analysis; provide an objective summary of a text."
11-12;Reading Informational Text;Key Ideas and Details;RI.11-12.3;Analyze a complex set of ideas or sequence of events and explain how specific individuals, ideas, or events interact and develop over the course of the text.
11-12;Reading Informational Text;Craft and Structure;RI.11-12.4;"Determine the meaning(s) of words and phrases as they are used in a text, including figurative, connotative, and technical meanings; analyze how an author uses and refines or revises the meaning of a key term or terms over the course of a text (e.g., how Madison defines faction in Federalist No. 10). (See grades 11-12 Language Standards 4-6 on applying knowledge of vocabulary to reading.)"
11-12;Reading Informational Text;Craft and Structure;RI.11-12.5;Analyze and evaluate the effectiveness of the structure an author uses in an exposition or argument, including whether the structure makes points clear, coherent, convincing, and engaging.
11-12;Reading Informational Text;Craft and Structure;RI.11-12.6;Determine an author?s point of view or purpose in a text in which the rhetoric is particularly effective, analyzing how style and content contribute to the power, persuasiveness, or beauty of the text.
11-12;Reading Informational Text;Integration of Knowledge and Ideas;RI.11-12.7;Integrate and evaluate multiple sources of information presented in different media or formats (e.g., in charts, graphs, photographs, videos, or maps) as well as in words in order to address a question or solve a problem.
11-12;Reading Informational Text;Integration of Knowledge and Ideas;RI.11-12.8;Delineate and evaluate the reasoning in seminal historical texts, including the application of constitutional principles and use of legal reasoning (e.g., in U.S. Supreme Court majority opinions and dissents) and the premises, purposes, and arguments in works of public advocacy (e.g., The Federalist, presidential addresses).
11-12;Reading Informational Text;Integration of Knowledge and Ideas;RI.11-12.9;Analyze pre-20th century documents of historical and literary significance (e.g., the Magna Carta, The Declaration of Independence, the Declaration of the Rights of Man, the Preamble to the Constitution, the Bill of Rights) for their themes, purposes, and rhetorical features.
11-12;Reading Informational Text;Range of Reading and Level of Text Complexity;RI.11-12.10;Independently and proficiently read and comprehend literary nonfiction representing a variety of genres, cultures, and perspectives and exhibiting complexity appropriate for the grade/course. (See more on qualitative and quantitative dimensions of text complexity.)
11-12;Writing;Text Types and Purposes;W.11-12.1;Write arguments (e.g., essays, letters to the editor, advocacy speeches) to support claims in an analysis of substantive topics or texts, using valid reasoning and relevant and sufficient evidence.
11-12;Writing;Text Types and Purposes;W.11-12.1.a;Introduce precise, knowledgeable claim(s), establish the significance of the claim(s), distinguish the claim(s) from alternate or opposing claims, and create an organization that logically sequences claim(s), counterclaims, reasons, and evidence.
11-12;Writing;Text Types and Purposes;W.11-12.1.b;Develop claim(s) and counterclaims fairly and thoroughly, supplying the most relevant evidence for each while pointing out the strengths and limitations of both in a manner that anticipates the audience?s knowledge level, concerns, values, and possible biases.
11-12;Writing;Text Types and Purposes;W.11-12.1.c;Use words, phrases, and clauses as well as varied syntax to link the major sections of the text, create cohesion, and clarify the relationships between claim(s) and reasons, between reasons and evidence, and between claim(s) and counterclaims.
11-12;Writing;Text Types and Purposes;W.11-12.1.d;Establish and maintain a style appropriate to the audience and purpose (e.g., formal for academic writing) while attending to the norms and conventions of the discipline in which they are writing.
11-12;Writing;Text Types and Purposes;W.11-12.1.e;Provide a concluding statement or section that follows from and supports the argument presented.
11-12;Writing;Text Types and Purposes;W.11-12.2;Write informative/explanatory texts (e.g., essays, oral reports, biographical feature articles) to examine and convey complex ideas, concepts, and information clearly and accurately through the effective selection, organization, and analysis of content.
11-12;Writing;Text Types and Purposes;W.11-12.2.a;"Introduce a topic; organize complex ideas, concepts, and information so that each new element builds on that which precedes it to create a unified whole; include text features (e.g., headings), graphics (e.g., figures, tables), and multimedia when useful to aiding comprehension."
11-12;Writing;Text Types and Purposes;W.11-12.2.b;Develop the topic thoroughly by selecting the most significant and relevant facts, extended definitions, concrete details, quotations, or other information and examples appropriate to the audience?s knowledge of the topic.
11-12;Writing;Text Types and Purposes;W.11-12.2.c;Use appropriate and varied transitions and syntax to link the major sections of the text, create cohesion, and clarify the relationships among complex ideas and concepts.
11-12;Writing;Text Types and Purposes;W.11-12.2.d;Use precise language, domain-specific vocabulary, and techniques such as metaphor, simile, and analogy to manage the complexity of the topic.
11-12;Writing;Text Types and Purposes;W.11-12.2.e;Establish and maintain a style appropriate to audience and purpose (e.g., formal for academic writing) while attending to the norms and conventions of the discipline in which they are writing.
11-12;Writing;Text Types and Purposes;W.11-12.2.f;Provide a concluding statement or section that follows from and supports the information or explanation presented (e.g., articulating implications or the significance of the topic).
11-12;Writing;Text Types and Purposes;W.11-12.3;Write narratives to develop experiences or events using effective literary techniques, well-chosen details, and well-structured  sequences.
11-12;Writing;Text Types and Purposes;W.11-12.3.a;"Engage and orient the reader by setting out a problem, situation, or observation and its significance, establishing one or multiple point(s) of view, and introducing a narrator and/or characters; create an appropriate progression of experiences or events."
11-12;Writing;Text Types and Purposes;W.11-12.3.b;Use narrative techniques, such as dialogue, pacing, description, reflection, and multiple plot lines, to develop experiences, events, and/or characters.
11-12;Writing;Text Types and Purposes;W.11-12.3.c;Use a variety of techniques to sequence events so that they build on one another to create a coherent whole and build toward a particular tone and outcome (e.g., a sense of mystery, suspense, growth, or resolution).
11-12;Writing;Text Types and Purposes;W.11-12.3.d;Use precise words and phrases, telling details, and figurative and sensory language to convey a vivid picture of the experiences, events, setting, and/or characters.
11-12;Writing;Text Types and Purposes;W.11-12.3.e;Provide a conclusion that follows from and reflects on what is experienced, observed, or resolved over the course of the narrative.
11-12;Writing;Production and Distribution of Writing;W.11-12.4;Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in Writing Standards 1-3.)
11-12;Writing;Production and Distribution of Writing;W.11-12.5;Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on addressing what is most significant for a specific purpose and audience.
11-12;Writing;Production and Distribution of Writing;W.11-12.5.a;Demonstrate command of standard English conventions (as described in Language Standards 1-3 up to and including grades 11-12).
11-12;Writing;Production and Distribution of Writing;W.11-12.5.b;Demonstrate the ability to choose and use appropriate vocabulary (as described in Language Standards 4-6 up to and including grades 11-12).
11-12;Writing;Production and Distribution of Writing;W.11-12.6;Use technology, including current web-based communication platforms, to produce, publish, and update individual or shared writing products in response to ongoing feedback, including new arguments or information.
11-12;Writing;Research to Build and Present Knowledge;W.11-12.7;"Conduct short as well as more sustained research projects to answer a question (including a self-generated question) or solve a problem; narrow or broaden the inquiry when appropriate; synthesize multiple sources on the subject, demonstrating understanding of the subject under investigation."
11-12;Writing;Research to Build and Present Knowledge;W.11-12.8;"When conducting research, gather relevant information from multiple authoritative print and digital sources, using advanced searches effectively; assess the strengths and limitations of each source in terms of the task, purpose, and audience; integrate information into the text selectively to maintain the flow of ideas, avoiding plagiarism and overreliance on any one source and following a standard format for citation."
11-12;Writing;Research to Build and Present Knowledge;W.11-12.9;Draw evidence form literary or informational texts to support written analysis, interpretation, reflection, and research, applying one or more grades 11-12 standards for Reading Literature or Reading Informational Text as needed.
11-12;Writing;Range of Writing;W.11-12.10;Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of tasks, purposes, and audiences.
11-12;Speaking and Listening;Comprehension and Collaboration;SL.11-12.1;Initiate and participate effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grades 11?12 topics, texts, and issues, building on others? ideas and expressing their own clearly and persuasively.
11-12;Speaking and Listening;Comprehension and Collaboration;SL.11-12.1.a;"Come to discussions prepared, having read and researched material under study; explicitly draw on that preparation by referring to evidence from texts and other research on the topic or issue to stimulate a thoughtful, well-reasoned exchange of ideas. (See grades 11-12 Reading Literature Standard 1 and Reading Informational Text Standard 1 for specific expectations regarding the use of textual evidence.)"
11-12;Speaking and Listening;Comprehension and Collaboration;SL.11-12.1.b;Work with peers to promote civil, democratic discussions and decision-making, set clear goals and deadlines, and establish individual roles as needed.
11-12;Speaking and Listening;Comprehension and Collaboration;SL.11-12.1.c;"Propel conversations by posing and responding to questions that probe reasoning and evidence; ensure a hearing for a full range of positions on a topic or issue; clarify, verify, or challenge ideas and conclusions; and promote divergent and creative perspectives."
11-12;Speaking and Listening;Comprehension and Collaboration;SL.11-12.1.d;"Respond thoughtfully to diverse perspectives; synthesize comments, claims, and evidence made on all sides of an issue; resolve contradictions when possible; and determine what additional information or research is required to deepen the investigation or complete the task."
11-12;Speaking and Listening;Comprehension and Collaboration;SL.11-12.2;Integrate multiple sources of information presented in diverse formats and media (e.g., visually, quantitatively, orally) in order to make informed decisions and solve problems, evaluating the credibility and accuracy of each source and noting any discrepancies among the data.
11-12;Speaking and Listening;Comprehension and Collaboration;SL.11-12.3;Evaluate a speaker?s point of view, reasoning, and use of evidence and rhetoric, assessing the stance, premises, links among ideas, word choice, points of emphasis, and tone used.
11-12;Speaking and Listening;Presentation of Knowledge and Ideas;SL.11-12.4;Present information, findings, and supporting evidence, conveying a clear and distinct perspective, such that listeners can follow the line of reasoning, alternative or opposing perspectives are addressed, and the organization, development, vocabulary, substance, and style are appropriate to purpose, audience and a range of formal and informal tasks. (See grades 11-12 Language Standards 4-6 for specific expectations regarding vocabulary.)
11-12;Speaking and Listening;Presentation of Knowledge and Ideas;SL.11-12.5;Make strategic use of digital media (e.g., audio, visual, and interactive elements) in presentations to enhance understanding of findings, reasoning, and evidence and to add interest.
11-12;Speaking and Listening;Presentation of Knowledge and Ideas;SL.11-12.6;Adapt speech to a variety of contexts and tasks, demonstrating a command of formal English when indicated or appropriate. (See grades 11-12 Language Standards 1 and 3 for specific expectations.)
11-12;Language;Conventions of Standard English;L.11-12.1;"Demonstrate command of the conventions of standard English grammar and usage when writing or speaking; retain and further develop language skills learned in previous grades. (See grades 11-12 Writing Standard 5 and Speaking and Listening Standard 6 on strengthening writing and presentations by applying knowledge of conventions,)"
11-12;Language;Conventions of Standard English;L.11-12.1.a;Word Usage - Apply the understanding that usage is a matter of convention, can change over time, and is sometimes contested.
11-12;Language;Conventions of Standard English;L.11-12.1.b;Word Usage - Resolve issues of complex or contested usage, consulting references (e.g., Merriam-Webster?s Dictionary of English Usage, Garner?s Modern American English) as needed.
11-12;Language;Conventions of Standard English;L.11-12.2;Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.
11-12;Language;Conventions of Standard English;L.11-12.2.a;Observe hyphenation conventions.
11-12;Language;Conventions of Standard English;L.11-12.2.b;Spell correctly, recognizing that some words have commonly accepted variations (e.g.,  catalog/catalogue).
11-12;Language;Knowledge of Language;L.11-12.3;Apply knowledge of language to understand how language functions in different contexts, to make effective choices for meaning or style, and to comprehend more fully when reading or listening.
11-12;Language;Knowledge of Language;L.11-12.3.a;"Vary syntax for effect, consulting references (e.g., Tufte?s Artful Sentences) for guidance as needed; apply an understanding of syntax to the study of complex texts when reading."
11-12;Language;Knowledge of Language;L.11-12.3.b;Revise and edit to make work more concise and cohesive.  [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
11-12;Language;Vocabulary Acquisition and Use;L.11-12.4;Determine or clarify the meaning of unknown and multiple- meaning words and phrases based on grades 11-12 reading and content, choosing flexibly from a range of strategies.
11-12;Language;Vocabulary Acquisition and Use;L.11-12.4.a;"Use context (e.g., the overall meaning of a sentence, paragraph, or text; a word?s position or function in a sentence) as a clue to the meaning of a word or phrase."
11-12;Language;Vocabulary Acquisition and Use;L.11-12.4.b;Identify and correctly use patterns of word changes that indicate different meanings or parts of speech (e.g., conceive, conception, conceivable).
11-12;Language;Vocabulary Acquisition and Use;L.11-12.4.c;Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation of a word or determine or clarify its precise meaning, its part of speech, its etymology, or its standard usage.
11-12;Language;Vocabulary Acquisition and Use;L.11-12.4.d;Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary).
11-12;Language;Vocabulary Acquisition and Use;L.11-12.5;Demonstrate understanding of figurative language, word relationships, and nuances in word meanings.
11-12;Language;Vocabulary Acquisition and Use;L.11-12.5.a;Interpret figures of speech (e.g., hyperbole, paradox) in context and analyze their role in the text.
11-12;Language;Vocabulary Acquisition and Use;L.11-12.5.b;Analyze nuances in the meaning of words with similar denotations.
11-12;Language;Vocabulary Acquisition and Use;L.11-12.6;"Acquire and use accurately grade-appropriate general academic and domain-specific words and phrases; independently research words and gather vocabulary knowledge.  (See grades 11-12 Reading Literature Standard 4 and Reading Informational Text Standard 4 on applying knowledge of vocabulary to reading; see grades 11-12 Writing Standard 5 and Speaking and Listening Standard 4 on strengthening writing and presentations by applying knowledge of vocabulary.)"
