Grado;Área;Tema;Código;Descripción
 9-12;Biología;Ecosistemas: interacciones, energía y dinámica;HS.LS.2.2;Utilizar representaciones matemáticas para fundamentar las explicaciones de que los factores bióticos y abióticos afectan la biodiversidad, incluyendo la diversidad genética dentro de una población y la diversidad de especies dentro de un ecosistema. Aclaraciones: Ejemplos de factores bióticos podrían incluir las relaciones entre individuos (relaciones alimentarias, simbiosis, competencia) y las enfermedades. Ejemplos de factores abióticos podrían incluir el clima y las condiciones meteorológicas, los desastres naturales y la disponibilidad de recursos. Ejemplos de representaciones matemáticas incluyen el cálculo del promedio, la determinación de tendencias y el uso de comparaciones gráficas de múltiples conjuntos de datos.
 9-12;Biología;Ecosistemas: interacciones, energía y dinámica;HS.LS.2.4;"Utilice un modelo matemático para describir la transferencia de energía de un nivel trófico a otro. Explique cómo la ineficiencia en la transferencia de energía entre niveles tróficos afecta el número relativo de organismos que pueden sustentarse en cada nivel trófico y requiere un aporte constante de energía proveniente de la luz solar o de compuestos inorgánicos del entorno. Aclaración: El modelo debe ilustrar la ""regla del 10%"" de la transferencia de energía y mostrar las cantidades aproximadas de energía disponible en cada nivel trófico de un ecosistema (hasta cinco niveles tróficos)."
 9-12;Biología;Ecosistemas: interacciones, energía y dinámica;HS.LS.2.5;Utilice un modelo que ilustre las funciones de la fotosíntesis, la respiración celular, la descomposición y la combustión para explicar el ciclo del carbono en sus diversas formas en la biosfera, la atmósfera, la hidrosfera y la geosfera. Aclaraciones: Las formas principales del carbono incluyen el dióxido de carbono, los hidrocarburos, los desechos (materia orgánica muerta) y la biomasa (material orgánico de los organismos vivos). Ejemplos de modelos podrían incluir simulaciones y modelos matemáticos. Límite de la evaluación del estado: No se espera que la evaluación del estado incluya los pasos químicos específicos de la respiración, la descomposición y la combustión.
 9-12;Biología;Ecosistemas: interacciones, energía y dinámica;HS.LS.2.6;"Analice los datos para demostrar que los ecosistemas tienden a mantener cantidades y tipos de organismos relativamente constantes incluso ante pequeños cambios en las condiciones, pero que fluctuaciones extremas en las condiciones pueden dar lugar a un nuevo ecosistema. Argumente, con base en evidencia, que los ecosistemas con mayor biodiversidad tienden a presentar mayor resistencia al cambio y resiliencia. Aclaración: Ejemplos de cambios en las condiciones de los ecosistemas podrían incluir cambios biológicos o físicos moderados, como la caza moderada o una inundación estacional; y cambios extremos, como erupciones volcánicas, incendios, la disminución o pérdida de una especie clave, cambios climáticos, acidificación de los océanos o aumento del nivel del mar."
 9-12;Biología;Ecosistemas: interacciones, energía y dinámica;HS.LS.2.7;Analizar los efectos directos e indirectos de las actividades humanas sobre la biodiversidad y la salud de los ecosistemas, en particular la fragmentación del hábitat, la introducción de especies no nativas o invasoras, la sobreexplotación, la contaminación y el cambio climático. Evaluar y perfeccionar una solución para reducir el impacto de las actividades humanas sobre la biodiversidad y la salud de los ecosistemas.* Aclaración: Ejemplos de soluciones incluyen programas de cría en cautiverio, restauración del hábitat, mitigación de la contaminación, conservación de energía y ecoturismo.
 9-12;Biología;Herencia: herencia y variación de rasgos;HS.LS.3.1;Desarrollar y utilizar un modelo para mostrar cómo el ADN en forma de cromosomas se transmite de progenitores a descendientes mediante los procesos de meiosis y fecundación en la reproducción sexual. Aclaración: El modelo debe demostrar que las características de un individuo (fenotipo) resultan, en parte, de las interacciones entre las diversas proteínas expresadas por sus genes (genotipo). Límite de evaluación del estado: No se espera que la evaluación del estado identifique fases específicas de la meiosis ni los mecanismos bioquímicos involucrados.
 9-12;Biología;Herencia: herencia y variación de rasgos;HS.LS.3.2;Haga y defienda una afirmación basada en evidencia de que las variaciones genéticas (alelos) pueden resultar de (a) nuevas combinaciones genéticas a través de los procesos de entrecruzamiento y segregación aleatoria de cromosomas durante la meiosis, (b) mutaciones que ocurren durante la replicación, y/o (c) mutaciones causadas por factores ambientales. Reconozca que las mutaciones que ocurren en los gametos pueden transmitirse a la descendencia. Declaración aclaratoria: Los ejemplos de evidencia de variación genética pueden incluir el trabajo de McClintock en el entrecruzamiento de cromosomas de maíz y el desarrollo de cáncer debido a errores de replicación de ADN y exposición a rayos UV. Límite de evaluación del estado: No se esperan fases específicas de la meiosis ni la identificación de tipos específicos de mutaciones en la evaluación del estado.
 9-12;Biología;Herencia: herencia y variación de rasgos;HS.LS.3.3;Aplicar conceptos de probabilidad para representar posibles combinaciones de genotipo y fenotipo en la descendencia, causadas por diferentes patrones de herencia mendeliana. Aclaraciones: Las representaciones pueden incluir cuadros de Punnett, diagramas, diagramas genealógicos y simulaciones. Los patrones de herencia incluyen dominante-recesivo, codominancia, dominancia incompleta y ligado al sexo.
 9-12;Biología;Herencia: herencia y variación de rasgos;HS.LS.3.4;"Utilice información científica para ilustrar que muchos rasgos de los individuos y la presencia de alelos específicos en una población se deben a interacciones de factores genéticos y ambientales. Aclaraciones: Los ejemplos de factores genéticos incluyen la presencia de múltiples alelos para un gen y múltiples genes que influyen en un rasgo. Un ejemplo del papel del entorno en los rasgos expresados en un individuo puede incluir la probabilidad de desarrollar enfermedades hereditarias (p. ej., cardiopatía, cáncer) en relación con la exposición a toxinas ambientales y el estilo de vida; un ejemplo en poblaciones puede incluir el mantenimiento del alelo de la anemia de células falciformes con alta frecuencia en regiones afectadas por la malaria porque confiere resistencia parcial a la malaria. Límite de evaluación estatal: No se esperan cálculos de Hardy-Weinberg en la evaluación estatal."
 9-12;Biología;Evolución biológica: unidad y diversidad;HS.LS.4.1;Comunicar información científica que respalde la ascendencia común y la evolución biológica mediante múltiples líneas de evidencia empírica, incluyendo similitudes moleculares, anatómicas y de desarrollo heredadas de un ancestro común (homologías), observadas a través de fósiles y observaciones de laboratorio y de campo. Aclaración: Ejemplos de evidencia pueden incluir el trabajo de Margulis sobre endosimbiosis, el estudio de genomas y el análisis de estructuras vestigiales o esqueléticas.
 9-12;Biología;Evolución biológica: unidad y diversidad;HS.LS.4.2;Construya una explicación basada en la evidencia de que la teoría de la evolución por selección natural de Darwin se da en una población cuando se cumplen las siguientes condiciones: (a) se produce más descendencia de la que puede sustentar el entorno, (b) existe variación hereditaria entre individuos, y (c) algunas de estas variaciones conducen a una aptitud diferencial entre individuos, ya que algunos individuos son más capaces de competir por recursos limitados que otros. Aclaración: Se hace hincapié en el resultado general de un aumento en la proporción de individuos con rasgos hereditarios ventajosos que son más capaces de sobrevivir y reproducirse en el entorno.
 9-12;Biología;Evolución biológica: unidad y diversidad;HS.LS.4.4;Investigar y comunicar información sobre las características clave de los virus y bacterias para explicar su capacidad de adaptación y reproducción en una amplia variedad de entornos. Aclaración: Las características clave incluyen una alta tasa de mutaciones y una velocidad de reproducción que produce múltiples generaciones con alta variabilidad en poco tiempo, lo que permite una rápida adaptación. Límite de evaluación del estado: No se prevén tipos específicos de reproducción viral (p. ej., lítica y lisogénica) en la evaluación del estado.
 9-12;Biología;Evolución biológica: unidad y diversidad;HS.LS.4.5;Evaluar modelos que demuestren cómo los cambios en un entorno pueden resultar en la evolución de una población de una especie determinada, el surgimiento de nuevas especies a lo largo de generaciones o la extinción de otras especies debido a los procesos de deriva genética, flujo genético, mutación y selección natural.
 9-12;Química;La materia y sus interacciones;Química química básica 1.1;Utilice la tabla periódica como modelo para predecir las propiedades relativas de los elementos del grupo principal, incluyendo la energía de ionización y el tamaño relativo de átomos e iones, basándose en los patrones de electrones en el nivel energético más externo de cada elemento. Utilice los patrones de las configuraciones electrónicas de valencia, la carga del núcleo y la ley de Coulomb para explicar y predecir las tendencias generales en las energías de ionización, el tamaño relativo de átomos e iones, y la reactividad de los elementos puros. Aclaración: El tamaño de los iones solo debe ser relevante para predecir la fuerza del enlace iónico. Límite de evaluación del estado: La evaluación del estado se limitará a los elementos del grupo principal (bloques s y p).
 9-12;Química;La materia y sus interacciones;Química química 1.2;"Utilice el modelo de la tabla periódica para predecir y diseñar reacciones simples que resulten en dos clases principales de compuestos binarios, iónicos y moleculares. Desarrolle una explicación basada en datos observacionales dados y el modelo de electronegatividad sobre las fuerzas relativas de los enlaces iónicos o covalentes. Aclaraciones: Las reacciones simples incluyen síntesis (combinación), descomposición, desplazamiento simple, desplazamiento doble y combustión. Las predicciones de reactivos y productos se pueden representar utilizando estructuras de puntos de Lewis, fórmulas químicas o modelos físicos. Los datos observacionales incluyen que las sustancias iónicas binarias (es decir, sustancias que tienen enlaces iónicos), cuando están puras, son sales cristalinas a temperatura ambiente (los ejemplos comunes incluyen NaCl, KI, Fe2O3); y las sustancias que son líquidas y gaseosas a temperatura ambiente generalmente están hechas de moléculas que tienen enlaces covalentes (los ejemplos comunes incluyen CO2, N2, CH4, H2O, C8H18)."
 9-12;Química;La materia y sus interacciones;Química química 1.3;Cite evidencia para relacionar las propiedades físicas de las sustancias a escala global con las disposiciones espaciales, el movimiento y la intensidad de las fuerzas electrostáticas entre iones, moléculas pequeñas o regiones de moléculas grandes en las sustancias. Haga argumentos para explicar cómo las diferencias compositivas y estructurales en las moléculas dan como resultado diferentes tipos de interacciones intermoleculares o intramoleculares. Aclaraciones: Las sustancias incluyen sustancias puras en forma sólida, líquida, gaseosa y en red (como el grafito). Los ejemplos de propiedades globales de las sustancias para comparar incluyen el punto de fusión y el punto de ebullición, la densidad y la presión de vapor. Los tipos de interacciones intermoleculares incluyen dipolo-dipolo (incluido el enlace de hidrógeno), ion-dipolo y fuerzas de dispersión. Límite de evaluación del estado: No se esperan en la evaluación del estado los cálculos de la presión de vapor mediante la ley de Raoult, las propiedades de las mezclas heterogéneas y los nombres y ángulos de enlace en geometrías moleculares.
 9-12;Química;La materia y sus interacciones;Química básica 1.4;Desarrollar un modelo para ilustrar la energía transferida durante una reacción química exotérmica o endotérmica, basándose en la diferencia de energía de enlace entre los enlaces rotos (absorción de energía) y los enlaces formados (liberación de energía). Aclaración: Ejemplos de modelos pueden incluir dibujos a nivel molecular y diagramas de reacciones o gráficos que muestren las energías relativas de reactivos y productos. Límite de la evaluación estatal: No se requieren cálculos utilizando la ley de Hess en la evaluación estatal.
 9-12;Química;La materia y sus interacciones;Química básica 1.5;Construya una explicación basada en la teoría cinético-molecular de por qué las condiciones variables influyen en la velocidad de una reacción química o un proceso de disolución. Diseñe y pruebe maneras de ralentizar o acelerar las velocidades de los procesos (reacciones químicas o disolución) alterando diversas condiciones.* Aclaraciones: Las explicaciones deben basarse en tres variables en la teoría de colisiones: (a) cantidad de colisiones por unidad de tiempo, (b) orientación molecular en la colisión y (c) entrada de energía necesaria para inducir reordenamientos atómicos. Las condiciones que afectan a estas tres variables incluyen temperatura, presión, concentraciones de reactivos, agitación, tamaño de partícula, área superficial y adición de un catalizador. Límite de evaluación del estado: La evaluación del estado se limitará a reacciones simples en las que solo hay dos reactivos y a especificar el cambio en solo una variable a la vez.
 9-12;Química;La materia y sus interacciones;Química básica 1.6;Diseñe formas de controlar la extensión de una reacción en equilibrio (cantidad relativa de productos a reactivos) alterando varias condiciones usando el principio de Le Chatelier. Haga argumentos basados en la teoría cinética molecular para explicar cómo la alteración de las condiciones afectaría las velocidades directa e inversa de la reacción hasta que se establezca un nuevo equilibrio.* Aclaraciones: Las condiciones que pueden alterarse para afectar la extensión de una reacción incluyen temperatura, presión y concentraciones de reactivos. Las condiciones que pueden alterarse para afectar las velocidades de una reacción incluyen temperatura, presión, concentraciones de reactivos, agitación, tamaño de partícula, área superficial y adición de un catalizador. Límites de evaluación del estado: No se esperan cálculos de constantes de equilibrio o concentraciones en la evaluación del estado. La evaluación del estado se limitará a reacciones simples en las que solo hay dos reactivos y a especificar el cambio en solo una variable a la vez.
 9-12;Química;La materia y sus interacciones;Química básica 1.7;Utilizar representaciones matemáticas y proporcionar evidencia experimental para respaldar la afirmación de que los átomos, y por lo tanto la masa, se conservan durante una reacción química. Utilizar el concepto de mol y las relaciones proporcionales para evaluar las cantidades (masas o moles) de reactivos específicos necesarias para obtener una cantidad específica de producto. Aclaraciones: Las representaciones matemáticas incluyen ecuaciones químicas balanceadas que representan las leyes de conservación de la masa y composición constante (proporciones definidas), estequiometría masa-masa y cálculos de rendimiento porcentual. Las evaluaciones pueden incluir estequiometría masa-masa y comparaciones de economía atómica, pero solo para reacciones de un solo paso que no involucren complejos.
 9-12;Química;La materia y sus interacciones;Química básica 1.9;Relacione la fuerza de una solución acuosa ácida o básica con el grado de reacción de un ácido o base con agua, medido por la concentración de iones hidronio (pH) de la solución. Haga argumentos sobre las fuerzas relativas de dos ácidos o bases con estructura y composición similares. Aclaraciones: Las reacciones se limitan a los patrones de reacción ácido-base de Arrhenius y Bronsted-Lowry con ácidos monopróticos. Las comparaciones de las fuerzas relativas de soluciones acuosas de ácidos o bases hechas de sustancias ácidas o básicas similares se limitan a argumentos basados en las propiedades periódicas de los elementos, el modelo de electronegatividad de la distribución electrónica, los momentos dipolares empíricos y la geometría molecular. Las comparaciones de la fuerza de ácidos o bases se limitan a series homólogas y deben incluir la dilución y la evaporación del agua.
 9-12;Química;La materia y sus interacciones;Química básica 1.10;Utilice un modelo de reacción de oxidación-reducción para predecir los productos de las reacciones dados los reactivos y para comunicar los modelos de reacción mediante una representación que muestre la transferencia de electrones (redox). Utilice los números de oxidación para explicar cómo se redistribuyen los electrones en los procesos redox utilizados en dispositivos que generan electricidad o sistemas que previenen la corrosión.* Aclaración: Las reacciones se limitan a reacciones simples de oxidación-reducción que no requieren iones hidronio ni hidróxido para equilibrar las semirreacciones.
 9-12;Química;La materia y sus interacciones;Química básica 1.11;Diseñar estrategias para identificar y separar los componentes de una mezcla basándose en sus propiedades químicas y físicas relevantes. Aclaraciones: Se hace hincapié en las características compositivas y estructurales de los componentes de la mezcla. Las estrategias pueden incluir cromatografía, destilación, centrifugación y reacciones de precipitación. Las propiedades químicas y físicas relevantes pueden incluir el punto de fusión, el punto de ebullición, la conductividad y la densidad.
 9-12;Química;Movimiento y estabilidad: fuerzas e interacciones;Química básica 2.6;"Comunicar información científica y técnica sobre las estructuras moleculares de polímeros, compuestos iónicos, ácidos y bases, y metales, para justificar su utilidad en el funcionamiento de los materiales diseñados.* Declaración aclaratoria: Algunos ejemplos podrían incluir la comparación de moléculas con geometrías moleculares simples; el análisis de cómo se diseñan los productos farmacéuticos para interactuar con receptores específicos; y la consideración de por qué los materiales conductores de electricidad suelen estar hechos de metal, los productos de limpieza domésticos suelen contener compuestos iónicos para que los materiales sean solubles en agua, o los materiales que necesitan ser flexibles pero duraderos están hechos de polímeros. Límite de evaluación estatal: La evaluación estatal se limitará a comparar sustancias del mismo tipo con una característica compositiva o estructural diferente."
 9-12;Química;Movimiento y estabilidad: fuerzas e interacciones;Química básica 2.7;Construya un modelo para explicar cómo se disuelven los iones en disolventes polares (en particular, agua). Analice y compare los datos de solubilidad y conductividad para determinar el grado de disolución de las diferentes especies iónicas. Aclaración: Los datos para la comparación deben incluir diferentes concentraciones de soluciones con la misma especie iónica y especies iónicas similares disueltas en la misma cantidad de agua.
 9-12;Química;Movimiento y estabilidad: fuerzas e interacciones;Química básica 2.8;Utilice la teoría cinético-molecular para comparar la intensidad de las fuerzas electrostáticas y la prevalencia de las interacciones entre moléculas en sólidos, líquidos y gases. Utilice la ley combinada de los gases para determinar los cambios de presión, volumen y temperatura en los gases.
 9-12;Química;Energía;Química básica 3.4;Proporcione evidencia, a partir de textos informativos o datos disponibles, para ilustrar que la transferencia de energía durante una reacción química en un sistema cerrado implica cambios en la dispersión de energía (variación de entalpía) y el contenido de calor (variación de entropía), asumiendo que la energía total del sistema se conserva. Límite de evaluación del estado: No se esperan cálculos que involucren la energía libre de Gibbs en la evaluación del estado.
 9-12;Física;La materia y sus interacciones;HS.PHY.1.8;Desarrollar un modelo para ilustrar la energía liberada o absorbida durante los procesos de fisión, fusión y desintegración radiactiva. Aclaraciones: Ejemplos de modelos incluyen modelos cualitativos simples, como imágenes o diagramas. Los tipos de desintegración radiactiva incluyen alfa, beta y gamma. Límite de la evaluación estatal: No se esperan cálculos cuantitativos de la energía liberada o absorbida en la evaluación estatal.
 9-12;Física;Movimiento y estabilidad: fuerzas e interacciones;HS.PHY.2.1;Analizar los datos para sustentar la afirmación de que la segunda ley del movimiento de Newton es un modelo matemático que describe el cambio en el movimiento (la aceleración) de los objetos cuando se les aplica una fuerza neta. Aclaraciones: Ejemplos de datos podrían incluir tablas o gráficos de posición o velocidad en función del tiempo para objetos sujetos a una fuerza neta desequilibrada, como un objeto que cae, un objeto que rueda por una rampa y un objeto en movimiento que es arrastrado por una fuerza constante. Las fuerzas pueden incluir fuerzas de contacto, como la fricción, y fuerzas que actúan a distancia, como la gravedad y las fuerzas magnéticas. Límite de la evaluación estatal: No se esperan fuerzas variables en la evaluación estatal.
 9-12;Física;Movimiento y estabilidad: fuerzas e interacciones;HS.PHY.2.2;Utilizar representaciones matemáticas para demostrar que el momento total de un sistema de objetos en interacción se conserva cuando no existe una fuerza neta sobre el sistema. Aclaración: Se hace hincapié en el significado cualitativo de la conservación del momento y en la comprensión cuantitativa de la conservación del momento lineal en interacciones que implican colisiones elásticas e inelásticas entre dos objetos unidimensionales.
 9-12;Física;Movimiento y estabilidad: fuerzas e interacciones;HS.PHY.2.3;Aplicar los principios científicos del movimiento y el momento para diseñar, evaluar y perfeccionar un dispositivo que minimice la fuerza sobre un objeto macroscópico durante una colisión.* Declaración aclaratoria: Se pueden utilizar tanto evaluaciones cualitativas como manipulaciones algebraicas.
 9-12;Física;Movimiento y estabilidad: fuerzas e interacciones;HS.PHY.2.4;Utilizar representaciones matemáticas de la ley de gravitación de Newton y la ley de Coulomb para describir y predecir, tanto cualitativa como cuantitativamente, los efectos de las fuerzas gravitacionales y electrostáticas entre objetos. Aclaración: Se hace hincapié en los cambios relativos al variar la distancia, la masa o la carga, o ambas. Límites de la evaluación del estado: La evaluación del estado se limitará a sistemas con dos objetos. No se espera que la evaluación del estado tenga en cuenta la permitividad del espacio libre.
 9-12;Física;Movimiento y estabilidad: fuerzas e interacciones;HS.PHY.2.5;Proporcione evidencia de que una corriente eléctrica puede producir un campo magnético y de que un campo magnético variable puede producir una corriente eléctrica. Aclaración: Ejemplos de evidencia incluyen el movimiento de una brújula magnética al colocarla cerca de un cable conductor de corriente, y un imán que pasa por una bobina que enciende la luz de una linterna Faraday. Límite de la evaluación estatal: No se esperan explicaciones sobre motores ni generadores en la evaluación estatal.
 9-12;Física;Movimiento y estabilidad: fuerzas e interacciones;HS.PHY.2.9;Evaluar circuitos simples en serie y en paralelo para predecir cambios de voltaje, corriente o resistencia al realizar cambios simples en un circuito. Aclaraciones: Las predicciones de cambios pueden representarse numéricamente, gráficamente o algebraicamente mediante la ley de Ohm. Los cambios simples en un circuito pueden incluir la adición de un componente, el cambio de la resistencia de una carga y la adición de una ruta paralela, en circuitos con baterías y cargas comunes. Los circuitos simples pueden representarse en diagramas esquemáticos. Límite de la evaluación estatal: No se espera el uso de dispositivos de medición ni la predicción de cambios de potencia en la evaluación estatal.
 9-12;Física;Movimiento y estabilidad: fuerzas e interacciones;HS.PHY.2.10;Utilice diagramas de fuerza de cuerpo libre, expresiones algebraicas y las leyes de movimiento de Newton para predecir cambios en la velocidad y la aceleración de un objeto que se mueve en una dimensión en diversas situaciones. Aclaraciones: Las predicciones de cambios en el movimiento pueden realizarse numéricamente, gráficamente y algebraicamente mediante ecuaciones básicas de velocidad, aceleración constante y la primera y la segunda ley de Newton. Las fuerzas pueden incluir fuerzas de contacto, como la fricción, y fuerzas que actúan a distancia, como la gravedad y las fuerzas magnéticas.
 9-12;Física;Energía;HS.PHY.3.1;Utilice expresiones algebraicas y el principio de conservación de la energía para calcular el cambio de energía de un componente de un sistema cuando se conoce el cambio de energía de los demás componentes, así como la energía total del sistema, incluyendo cualquier energía que entre o salga del sistema. Identifique cualquier transformación de una forma de energía a otra, incluyendo la energía térmica, cinética, gravitacional, magnética o eléctrica, en el sistema. Aclaración: Los sistemas deben limitarse a dos o tres componentes y a la energía térmica, la energía cinética o las energías de los campos gravitacionales, magnéticos o eléctricos.
 9-12;Física;Energía;HS.PHY.3.2;Desarrollar y utilizar un modelo para ilustrar que la energía a escala macroscópica puede explicarse como el movimiento de partículas y objetos o como la energía almacenada en campos. Aclaraciones: Ejemplos de fenómenos a escala macroscópica incluyen la evaporación y la condensación, la conversión de energía cinética en energía térmica, la energía potencial gravitacional almacenada debido a la posición de un objeto sobre la Tierra y la energía almacenada (potencial eléctrico) de la posición de un objeto cargado dentro de un campo eléctrico. Ejemplos de modelos incluyen diagramas, dibujos, descripciones y simulaciones por computadora.
 9-12;Física;Energía;HS.PHY.3.3;Diseñar y evaluar un dispositivo que funcione dentro de ciertas restricciones para convertir una forma de energía en otra.* Aclaraciones: Se hace hincapié en las evaluaciones tanto cualitativas como cuantitativas de los dispositivos. Algunos ejemplos de dispositivos incluyen dispositivos Rube Goldberg, turbinas eólicas, células solares, hornos solares y generadores. Entre las restricciones se incluyen el uso de energías renovables y la eficiencia. Límite de la evaluación estatal: Las evaluaciones cuantitativas se limitarán a la producción total para una entrada determinada en la evaluación estatal.
 9-12;Física;Energía;HS.PHY.3.4;Proporcione evidencia de que cuando dos objetos de diferente temperatura están en contacto térmico dentro de un sistema cerrado, la transferencia de energía térmica de los objetos de mayor temperatura a los de menor temperatura resulta en equilibrio térmico, o una distribución de energía más uniforme entre los objetos, y que los cambios de temperatura necesarios para alcanzar el equilibrio térmico dependen de los valores de calor específico de ambas sustancias. Aclaración: Los cambios de energía deben describirse tanto cuantitativamente en una sola fase (Q = mc?T) como conceptualmente, ya sea en una sola fase o durante un cambio de fase.
 9-12;Física;Energía;HS.PHY.3.5;Desarrollar y utilizar un modelo de campos magnéticos o eléctricos para ilustrar las fuerzas y los cambios de energía entre dos objetos con carga magnética o eléctrica que cambian de posición relativa en un campo magnético o eléctrico, respectivamente. Aclaraciones: Se hace hincapié en el cambio de fuerza y energía a medida que los objetos se mueven entre sí. Ejemplos de modelos podrían incluir dibujos, diagramas y textos, como dibujos que muestren lo que sucede cuando dos cargas de polaridad opuesta se encuentran cerca.
 9-12;Física;Ondas y sus aplicaciones en tecnologías de transferencia de información;HS.PHY.4.1;Utilizar representaciones matemáticas para sustentar una afirmación sobre las relaciones entre la frecuencia, la longitud de onda y la velocidad de las ondas que viajan en diversos medios. Reconocer que las ondas electromagnéticas pueden viajar a través del espacio vacío (sin un medio) en comparación con las ondas mecánicas que requieren un medio. Aclaraciones: Se hace hincapié en las relaciones cuando las ondas viajan dentro de un medio y en las comparaciones cuando una onda viaja en diferentes medios. Ejemplos de situaciones a considerar podrían incluir la radiación electromagnética que viaja en el vacío y el vidrio, las ondas sonoras que viajan a través del aire y el agua, y las ondas sísmicas que viajan a través de la Tierra. Las relaciones incluyen v = ?f, T = 1/f y la comparación cualitativa de la velocidad de una onda mecánica transversal (incluida la electromagnética) o longitudinal en un sólido, líquido, gas o vacío. Límite de evaluación del estado: No se esperan transiciones entre dos medios en la evaluación del estado.
 9-12;Física;Ondas y sus aplicaciones en tecnologías de transferencia de información;HS.PHY.4.3;Evalúe las afirmaciones, la evidencia y el razonamiento que sustentan la idea de que la radiación electromagnética puede describirse mediante un modelo de onda o de partículas, y que, para ciertas situaciones que involucran resonancia, interferencia, difracción, refracción o el efecto fotoeléctrico, un modelo es más útil que el otro. Aclaración: Se hace hincapié en el razonamiento cualitativo y las comparaciones entre ambos modelos. Límite de la evaluación estatal: No se prevén cálculos de niveles de energía ni de frecuencias de resonancia en la evaluación estatal.
 9-12;Física;Ondas y sus aplicaciones en tecnologías de transferencia de información;HS.PHY.4.5;Comunicar información técnica sobre cómo algunos dispositivos tecnológicos utilizan los principios del comportamiento ondulatorio y sus interacciones con la materia para transmitir y capturar información y energía.* Aclaraciones: Se hace hincapié en la información cualitativa y las descripciones. Ejemplos de dispositivos tecnológicos podrían incluir células solares que capturan luz y la convierten en electricidad, imágenes médicas y tecnología de las comunicaciones. Ejemplos de principios del comportamiento ondulatorio incluyen resonancia, efecto fotoeléctrico e interferencia constructiva y destructiva. Límite de la evaluación estatal: No se espera la teoría de bandas en la evaluación estatal.
 9-12;Tecnología/Ingeniería;Diseño de ingeniería;HS.ETS.1.1;Analizar un desafío global importante para especificar un problema de diseño que pueda mejorarse. Determinar los criterios y restricciones cualitativos y cuantitativos necesarios para las soluciones, incluyendo cualquier requisito social.* Aclaración: Ejemplos de requisitos sociales pueden incluir la mitigación de riesgos, la estética, las consideraciones éticas y los costos de mantenimiento a largo plazo.
 9-12;Tecnología/Ingeniería;Diseño de ingeniería;HS.ETS.1.2;Dividir un problema complejo del mundo real en problemas más pequeños y manejables que puedan resolverse utilizando principios científicos y de ingeniería.*
 9-12;Tecnología/Ingeniería;Diseño de ingeniería;HS.ETS.1.3;Evaluar una solución a un problema complejo del mundo real basándose en criterios priorizados y compensaciones que tengan en cuenta una variedad de restricciones, incluidos el costo, la seguridad, la confiabilidad, la estética y el mantenimiento, así como los impactos sociales, culturales y ambientales.*
 9-12;Tecnología/Ingeniería;Diseño de ingeniería;HS.ETS.1.4;Utilice una simulación por computadora para modelar el impacto de una solución propuesta a un problema complejo del mundo real que tiene numerosos criterios y restricciones en las interacciones dentro y entre los sistemas relevantes para el problema.*
 9-12;Tecnología/Ingeniería;Diseño de ingeniería;HS.ETS.1.5;Planifique un prototipo o una solución de diseño utilizando proyecciones ortográficas y dibujos isométricos, utilizando escalas y proporciones adecuadas.*
 9-12;Tecnología/Ingeniería;Diseño de ingeniería;HS.ETS.1.6;Documentar y presentar soluciones que incluyan especificaciones, resultados de rendimiento, éxitos y problemas restantes y limitaciones.*
 9-12;Tecnología/Ingeniería;Materiales, herramientas y fabricación;HS.ETS.2.1;Determinar la mejor aplicación de los procesos de fabricación para crear piezas con la forma, el tamaño y el acabado deseados, según los recursos disponibles y la seguridad. Aclaración: Ejemplos de procesos incluyen conformado (moldeo de plásticos, fundición de metales, conformado, laminado, forjado y estampado), mecanizado (corte y fresado), acondicionamiento (procesos térmicos, mecánicos y químicos) y acabado. Límite de la evaluación estatal: No se requieren máquinas de fabricación específicas en la evaluación estatal.
 9-12;Tecnología/Ingeniería;Materiales, herramientas y fabricación;HS.ETS.2.2;Explique cómo se pueden utilizar las computadoras y los robots en las diferentes etapas de un sistema de fabricación, generalmente para trabajos repetitivos, muy pequeños o muy peligrosos. Aclaración: Ejemplos de etapas incluyen el diseño, las pruebas, la producción y el control de calidad.
 9-12;Tecnología/Ingeniería;Materiales, herramientas y fabricación;HS.ETS.2.3;Compare los costos y beneficios de la producción personalizada versus la producción en masa según las cualidades del producto deseado, el costo de cada unidad a producir y la cantidad de unidades necesarias.
 9-12;Tecnología/Ingeniería;Materiales, herramientas y fabricación;HS.ETS.2.4;Explicar cómo los procesos de fabricación transforman las propiedades de los materiales para cumplir un propósito o función específicos. Reconocer que se pueden sintetizar nuevos materiales mediante procesos químicos y físicos diseñados para manipular las propiedades de los materiales y lograr un rendimiento deseado. Aclaración: Ejemplos de propiedades de los materiales incluyen la resistencia a la fuerza, la densidad, la dureza y la elasticidad.
 9-12;Tecnología/Ingeniería;Sistemas tecnológicos;HS.ETS.3.1;Modelar un sistema tecnológico en el que la salida de un subsistema se convierte en la entrada de otros subsistemas.
 9-12;Tecnología/Ingeniería;Sistemas tecnológicos;HS.ETS.3.2;Utilice un modelo para explicar cómo la información transmitida mediante señales digitales y analógicas viaja a través de los siguientes medios: cable eléctrico, fibra óptica, aire y espacio. Analice un problema de comunicación y determine el mejor modo de transmisión.
 9-12;Tecnología/Ingeniería;Sistemas tecnológicos;HS.ETS.3.3;Explique la importancia de considerar tanto las cargas vivas como las cargas muertas al construir estructuras. Calcule las fuerzas resultantes para una combinación de cargas vivas y cargas muertas en diversas situaciones. Aclaraciones: Ejemplos de estructuras incluyen edificios, cubiertas y puentes. Ejemplos de cargas y fuerzas incluyen carga viva, carga muerta, carga total, tracción, cortante, compresión y torsión.
