Grado;Área;Tema;Código;Descripción
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.01;Analice los factores que llevaron al estallido de la Primera Guerra Mundial (por ejemplo, el surgimiento de Alemania como gran potencia, el ascenso del nacionalismo y el debilitamiento de los imperios multinacionales, la competencia industrial y colonial, el militarismo y los complejos sistemas de alianzas de Europa).
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.02;"Evaluar las formas en que la Primera Guerra Mundial fue una guerra total y su impacto en los países en guerra y más allá. a. el uso de armas industriales y la prolongada guerra de trincheras y cómo llevaron a bajas masivas y pérdida de vidas b. la expansión de la Primera Guerra Mundial más allá de Europa en un conflicto global (incluida la movilización de sujetos coloniales asiáticos y africanos como tropas para apoyar los esfuerzos militares y el razonamiento y el impacto de la participación de los Estados Unidos; el impacto en varias nacionalidades, grupos religiosos y étnicos) c. el impacto de la guerra en el frente interno en Europa, incluido el reclutamiento, la propaganda de guerra, el racionamiento y el control gubernamental de las industrias en tiempos de guerra"
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.03;Analizar los acontecimientos políticos, sociales, económicos y culturales posteriores a la Primera Guerra Mundial. a. La vasta destrucción económica resultante de la guerra. b. El surgimiento de una «Generación Perdida» en los países europeos. c. El colapso de los imperios ruso, otomano y austriaco. d. La modernización de Turquía bajo el presidente Kemal Atatürk. e. El establecimiento de mandatos europeos en Oriente Medio y la creación de fronteras estatales modernas en la región. f. El genocidio armenio. g. Las actas de la Conferencia de Paz de París y el Tratado de Versalles. h. La pandemia mundial de gripe de 1918-1920. i. El desarrollo del modernismo en las artes, en las obras de compositores, artistas visuales, escritores, coreógrafos y dramaturgos como Igor Stravinsky, Pablo Picasso, Max Ernst, René Magritte, Gertrude Stein, Ruth St. Denis, Martha Graham, Bertolt Brecht y Luigi Pirandello.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.04;Evaluar la negociación del Tratado de Versalles y cómo el tratado abordó o no los diversos problemas causados por la Primera Guerra Mundial.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.05;Analizar los diversos acontecimientos de la historia rusa de principios del siglo XX, incluida la Revolución rusa en el contexto de la Primera Guerra Mundial, el creciente malestar político y social bajo el zar Nicolás II, el surgimiento del movimiento bolchevique, las revoluciones políticas de 1917 y la Guerra Civil Rusa.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.06;Analizar los acontecimientos posteriores en la historia rusa, incluida la creación de la Unión de Repúblicas Socialistas Soviéticas (URSS) en 1922, el Nuevo Plan Económico (NEP) y la creación de una economía soviética, la experimentación artística y cultural, la muerte de Lenin y el culto a su personalidad, y la lucha de poder que resultó en el liderazgo de Stalin.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.07;Identificar las diversas causas y consecuencias del colapso económico mundial de la década de 1930 y evaluar cómo respondieron los gobiernos a los efectos de la Gran Depresión. a. políticas monetarias restrictivas b. desempleo e inflación c. inestabilidad política en democracias débiles como Alemania d. la influencia de las ideas de John Maynard Keynes, Ludwig von Mises, Friedrich von Hayek y Milton Friedman
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.08;Identificar las características del fascismo y el totalitarismo tal como se manifestaron en el ascenso de los regímenes autoritarios en Italia, Alemania y la Unión Soviética durante las décadas de 1920 y 1930.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.09;"Evalúe las condiciones económicas, sociales y políticas que permitieron el ascenso de Hitler, Mussolini y Stalin en sus respectivos países, y cómo cada dictador reprimió la disensión y persiguió a las minorías. a. el resentimiento persistente por la Primera Guerra Mundial y el Tratado de Versalles b. la devastación de la Gran Depresión y la incapacidad de las democracias frágiles para abordar esos efectos c. el auge del antisemitismo y las ideologías racistas en Europa durante las últimas décadas del siglo XIX y principios del XX Pueden utilizar los siguientes ejemplos de cómo cada dictador reprimió la disensión y persiguió a las minorías: d. el arresto y la ejecución de opositores políticos a Mussolini en Italia e. la censura de la prensa y la propaganda f. el uso nazi del arte como propaganda, promoviendo el clasicismo y menospreciando el modernismo como degenerado g. las grandes purgas bajo Stalin, el desarrollo y mantenimiento del sistema gulag y su impacto en la sociedad soviética h. la colectivización forzada en Rusia y el Holodomor, o el genocidio ucraniano i. la Ley Habilitante, la Noche de los Cuchillos Largos y las Leyes de Núremberg en Alemania; el uso de grupos paramilitares y movimientos juveniles; el ascenso de Hitler, Mussolini y Stalin en sus respectivos países, y cómo cada dictador reprimió la disensión y persiguió a las minorías."
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.10;Analice la agresión de Alemania, Italia y Japón en la década de 1930 y principios de la de 1940 y la falta de respuesta de la Liga de las Naciones y las democracias occidentales. a. La invasión italiana de Etiopía (1935) Marco curricular de Massachusetts para la historia y las ciencias sociales 156 b. La guerra civil española (1936-1939) c. La invasión japonesa de China (1931), el Estado de Manchukuo y la masacre de Nanjing (1937), y la invasión japonesa de Filipinas (1941-1942) d. La militarización alemana de Renania, la anexión de Austria y la agresión contra Checoslovaquia, el pacto nazi-soviético de 1939, el ataque alemán a Polonia y las respuestas cambiantes de Gran Bretaña y Estados Unidos a las estrategias de Hitler.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.11;"Analizar los efectos de una de las batallas de la Segunda Guerra Mundial en el resultado de la guerra y los países involucrados: 1940: las batallas de Gran Bretaña y Dunkerque; 1941: el ataque a Pearl Harbor 1942: las batallas de Midway y Corregidor 1943: Stalingrado y la invasión aliada de Italia 1944-1945: la invasión de Normandía, el Día D, la Batalla de las Ardenas, la Batalla de Berlín, la Batalla de Bataan y la posterior Marcha de la Muerte de Bataan, las batallas de Iwo Jima, Okinawa, Manila y Corregidor"
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.12;Identificar los objetivos, el liderazgo, las estrategias y los planes de posguerra de los líderes aliados (es decir, Winston Churchill, Franklin D. Roosevelt, Joseph Stalin) y cómo la diplomacia en tiempos de guerra afectó el resultado de la guerra y el surgimiento de la Guerra Fría.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.13;Describe el Holocausto, incluidas sus raíces en el antisemitismo cristiano, las ideas del siglo XIX sobre la raza y la nación, y la deshumanización nazi y el exterminio planificado de los judíos y la persecución de las personas LGBT y gitanas/romaníes.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.14;Analice la decisión de Estados Unidos de lanzar bombas atómicas sobre Hiroshima y Nagasaki para poner fin rápidamente a la guerra con Japón y su impacto en las relaciones con la Unión Soviética.
 9-12;Historia Mundial II;Tema 4: Las Grandes Guerras, 1914-1945;HSS.WHII.T4.15; Evaluar las consecuencias políticas, económicas y sociales globales de la Segunda Guerra Mundial. a. la destrucción física y económica por el bombardeo de centros de población b. la enorme perturbación de las sociedades y la muerte de millones de soldados, civiles, súbditos coloniales, oponentes políticos y minorías étnicas c. el apoyo en Europa a la reforma política y la descolonización d. el surgimiento de los EE. UU. y la Unión Soviética como las dos superpotencias del mundo e. la carrera armamentista nuclear entre los EE. UU. y la Unión Soviética f. el establecimiento de las Naciones Unidas en 1945, la promulgación de la Declaración Universal de los Derechos Humanos, la adopción de los Principios de Núremberg para guiar el Tribunal de Núremberg de 1945 y la expansión de las Convenciones de Ginebra en 1949
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.01;Identificar las diferencias en la cosmovisión entre Estados Unidos y la Unión de Repúblicas Socialistas Soviéticas (URSS) y analizar cómo las tensiones entre la URSS y Occidente llevaron a la división de Europa.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.02;Analizar el impacto de las organizaciones y alianzas transnacionales como las Naciones Unidas (ONU), la Comunidad Económica Europea (CEE), la Organización del Tratado del Atlántico Norte (OTAN, 1949), el Pacto de Varsovia (1955) y el movimiento de no alineamiento en los desarrollos de la Guerra Fría.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.03;"Evaluar la importancia de los acontecimientos militares y políticos clave en el resultado de la Guerra Fría. Los estudiantes pueden usar uno de los siguientes ejemplos para abordar este estándar. a. La partición de Alemania y las crisis de Berlín de 1948 y 1961 b. El Plan Marshall y la reactivación de la economía de Europa Occidental a. La política de contención y su relación con la Guerra de Corea y la Guerra de Vietnam b. El surgimiento de la República Popular China como una gran potencia c. La vida en la URSS después de la muerte de Stalin en 1953, el gobierno de Nikita Khrushchev, los levantamientos populares en los países controlados por los soviéticos, como el levantamiento de 1956 en Hungría y la ""Primavera de Praga"" de 1968 d. El apoyo de los Estados Unidos al derrocamiento de Mossadegh en Irán (1953) y Arbenz en Guatemala (1954), lo que demuestra lo que estaba en juego en la Guerra Fría en países que no eran grandes potencias e. La competencia soviético-estadounidense en Oriente Medio y la guerra soviética en Afganistán f. La Revolución Cubana y la Crisis de los Misiles de Cuba g. la carrera armamentista y los acuerdos de control de armamentos (incluidos los tratados ABM y SALT) h. la distensión y los esfuerzos diplomáticos entre la URSS y Occidente"
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.04;Analizar los principales acontecimientos de la historia china durante la segunda mitad del siglo XX, incluyendo la Guerra Civil China y el triunfo de la Revolución Comunista en China, el ascenso de Mao Tse-Tung y los trastornos políticos, sociales y económicos bajo su liderazgo, como el Gran Salto Adelante y la Revolución Cultural, las protestas estudiantiles de la Plaza de Tiananmen en Beijing en 1989 y las reformas económicas bajo el liderazgo de Deng Xiaoping.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.05;Analizar el desarrollo y los objetivos de los movimientos nacionalistas en África, Asia, América Central y del Sur y Medio Oriente, y evaluar cómo uno de estos movimientos y su líder lograron la descolonización y la independencia en la segunda mitad del siglo XX (por ejemplo, Fidel Castro en Cuba, Patrice Lumumba en el Congo, Ho Chi Minh en Vietnam, Gamel Abdul Nasser en Egipto, Jawaharlal Nehru en la India, Salvador Allende en Chile).
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.06;Explicar la defensa y la resistencia a la política oficial del gobierno sudafricano de apartheid (segregación racial legalizada) entre 1948 y 1991, y analizar cómo la oposición del Congreso Nacional Africano, incluido el líder de la resistencia Nelson Mandela, y organizaciones internacionales como las Naciones Unidas, contribuyeron a la caída del apartheid.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.07;Explicar los antecedentes del establecimiento del estado moderno de Israel en 1948 y los conflictos militares y políticos posteriores. a. el crecimiento del sionismo y la inmigración de judíos de Europa del Este a Palestina en los siglos XIX y principios del XX. b. el antisemitismo y el Holocausto. c. la votación de las Naciones Unidas (ONU) en 1947 para dividir la parte occidental del Mandato Palestino en dos países independientes. d. la pérdida de territorio palestino y la creación de refugiados por la acción militar israelí. e. el rechazo de los países árabes vecinos a la decisión de la ONU y la invasión de Israel por países árabes. f. las diversas guerras entre Israel y los estados árabes vecinos desde 1947 (p. ej., la Guerra de los Seis Días y la Guerra del Yom Kippur). g. la diversa mezcla de culturas (p. ej., judíos, palestinos y árabes de origen cristiano, judío, musulmán y druso) en la región a finales del siglo XX y principios del XXI. h. los intentos de asegurar la paz entre palestinos e israelíes, incluida la propuesta de una solución de dos estados.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.08;Analizar las causas del declive y colapso de la Unión Soviética y los regímenes comunistas de Europa del Este, incluyendo la creciente competencia geopolítica con Estados Unidos, la creciente brecha entre las economías de Europa Occidental y Oriental, el impacto en la vida de las personas de la debilidad de la economía soviética, las consecuencias del prolongado conflicto militar en Afganistán y el debilitamiento del apoyo popular al comunismo en la Unión Soviética y Europa del Este. a. Los Acuerdos de Helsinki de 1975 y el surgimiento de movimientos de derechos humanos en Europa del Este. b. El despliegue de misiles nucleares de alcance intermedio en Europa y la inversión de la administración Reagan en nuevas tecnologías de defensa y la expansión de las fuerzas militares estadounidenses. c. El movimiento Solidaridad en Polonia. d. La Revolución de Terciopelo en Checoslovaquia. e. El auge del sentimiento nacionalista en el bloque soviético y la URSS. f. La caída del Muro de Berlín. g. El liderazgo de Mijaíl Gorbachov y sus políticas de glásnost y perestroika. h. El movimiento de oposición ruso a Boris Yeltsin.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.09;Evaluar las consecuencias de la desintegración de la Unión Soviética sobre el desarrollo de las economías de mercado, la estabilidad política y social, la difusión de la tecnología nuclear y otras tecnologías de destrucción masiva a estados rebeldes y organizaciones terroristas, y analizar cómo estas consecuencias llevaron a la consolidación del poder político en manos de una oligarquía durante la primera y segunda décadas del siglo XXI.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.10;Analizar los factores que contribuyen al aumento global de la productividad económica, el aumento del nivel de vida en Europa occidental y Japón, como la larga paz de posguerra entre naciones democráticas, el papel de los trabajadores migrantes en la reconstrucción de las naciones de posguerra y las políticas de las organizaciones económicas internacionales.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.11;Evaluar cómo los avances científicos del siglo XX alteraron la comprensión del mundo natural, cambiaron la vida de la población general y condujeron a una mayor investigación científica. Los estudiantes pueden usar uno de los siguientes ejemplos para abordar este estándar: a. Albert Einstein y la teoría de la relatividad. b. Niels Bohr y la teoría cuántica. c. Marie y Pierre Curie y la radiactividad. d. Enrico Fermi, J. Robert Oppenheimer, Edward Teller y la energía nuclear. e. Wernher von Braun y la exploración espacial. f. Jonas Salk, la vacuna contra la polio y otros avances médicos. g. Rosalind Franklin, Maurice Wilkins, James Watson y Francis Crick, el descubrimiento del ADN y el Proyecto Genoma Humano. h. El desarrollo del primer circuito integrado en 1958. i. La invención de ARPAnet y su evolución hacia Internet. j. Sylvia Earle y la oceanografía. k. Jane Goodall y el estudio de los primates y la ecología.
 9-12;Historia Mundial II;Tema 5: La era de la Guerra Fría, 1945-1991;HSS.WHII.T5.12;Analizar cómo varios movimientos sociales e intelectuales de la segunda mitad del siglo XX cambiaron los supuestos tradicionales sobre la raza, la etnicidad, la clase, el género, el medio ambiente y la religión (por ejemplo, el movimiento feminista moderno, el movimiento por los derechos LGBTQ, el movimiento ambientalista y el surgimiento de los partidos verdes).
 9-12;Historia Mundial II;Tema 6: La era de la globalización 1991-presente;HSS.WHII.T6.01;Analizar las razones de la globalización ?una red internacional de sistemas económicos- y explicar sus consecuencias para los trabajadores de los países altamente desarrollados y menos desarrollados.
 9-12;Historia Mundial II;Tema 6: La era de la globalización 1991-presente;HSS.WHII.T6.02;Analice las principales fuerzas en el Medio Oriente desde 1980, incluido el ascenso del fundamentalismo islámico, el aumento de la población joven, la rivalidad entre Arabia Saudita e Irán, la lucha por la autonomía de los kurdos, los desafíos políticos de los estados del Golfo Pérsico ricos en petróleo, la Revolución iraní de 1978-1979 y la guerra Irán-Irak, la guerra del Golfo Pérsico, la guerra de Irak, los levantamientos árabes, el crecimiento del Estado Islámico de Irak y Siria (ISIS).
 9-12;Historia Mundial II;Tema 6: La era de la globalización 1991-presente;HSS.WHII.T6.03;Explicar el papel de los movimientos políticos populistas y su fuerza en los partidos políticos europeos a principios del siglo XXI.
 9-12;Historia Mundial II;Tema 6: La era de la globalización 1991-presente;HSS.WHII.T6.04;Analizar el ascenso del poder político y económico de China y su papel cada vez más crítico en los asuntos globales (por ejemplo, Corea del Norte, la Organización Mundial del Comercio).
 9-12;Historia Mundial II;Tema 6: La era de la globalización 1991-presente;HSS.WHII.T6.05;Evaluar el impacto de los esfuerzos internacionales para abordar los problemas globales. a. esfuerzos ambientales para frenar el cambio climático, preservar el hábitat de la vida silvestre y aumentar la producción agrícola. b. esfuerzos humanitarios para frenar la propagación del síndrome de inmunodeficiencia adquirida (SIDA), reducir las tasas de enfermedad y mortalidad infantil, brindar soluciones a las crisis recurrentes de refugiados, aumentar la disponibilidad de educación para niñas y mujeres, y desarrollar las economías rurales locales.
 9-12;Historia Mundial II;Tema 7: La política de la diferencia entre las personas: conflictos, genocidio y terrorismo;HSS.WHII.T7.01;Distinguir entre los conceptos de genocidio y atrocidad masiva, y analizar las causas del genocidio y las atrocidades masivas en el mundo moderno (p. ej., conflictos por el poder político, agravios históricos, manipulación de ideas sobre la diferencia y el miedo por parte de fuerzas políticas). Los estudiantes pueden usar uno de los siguientes eventos para abordar este estándar: a. Conflicto entre católicos y protestantes en Irlanda del Norte. b. La guerra de Bosnia y la persecución de las personas de etnia albanesa en Kosovo. c. El genocidio camboyano perpetrado por los Jemeres Rojos. d. El genocidio de Ruanda y los conflictos étnicos en la República Democrática del Congo. e. La crisis de Darfur y Sudán del Sur. f. Conflicto entre India y Pakistán en Cachemira. g. Tensión étnica en Sri Lanka. h. Atrocidades masivas en Guatemala y Siria. i. Conflicto entre musulmanes chiítas y sunitas. j. El trato al pueblo rohinyá en Myanmar.
 9-12;Historia Mundial II;Tema 7: La política de la diferencia entre las personas: conflictos, genocidio y terrorismo;HSS.WHII.T7.02;Analizar los acontecimientos, las personas y las condiciones que han dado lugar al terrorismo internacional, incluido el surgimiento de la red terrorista global Al Qaeda, los talibanes en Afganistán e ISIS, y evaluar las respuestas de los gobiernos y las sociedades a la actividad terrorista internacional.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.01;Definir los términos ciudadanía, política y gobierno, y dar ejemplos de cómo se generan soluciones políticas a los problemas de políticas públicas a través de interacciones de ciudadanos, asociaciones civiles y gobierno.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.02;Describe los propósitos y funciones del gobierno.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.03;Definir y proporcionar ejemplos de diferentes formas de gobierno, incluida la democracia directa, la democracia representativa, la república, la monarquía, la oligarquía y la autocracia.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.04;Analizar perspectivas teóricas relacionadas con la Constitución, como las teorías sobre el gobierno democrático, el republicanismo, el pluralismo y el elitismo.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.05;Analizar las perspectivas sobre las funciones y los valores de la participación voluntaria de los ciudadanos en las asociaciones civiles que constituyen la sociedad civil. Por ejemplo, los estudiantes analizan las opiniones expresadas por Alexis de Tocqueville en La democracia en América, a principios del siglo XIX, y las comparan con las de autores contemporáneos sobre este tema.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.06;Utilizando los documentos fundacionales de los Estados Unidos y Massachusetts, investigar, analizar e interpretar ideas centrales sobre el gobierno, incluida la soberanía popular, el constitucionalismo, el republicanismo, el federalismo, los derechos individuales, el contrato social y los derechos naturales.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.07;Compare y contraste las ideas sobre el gobierno de los federalistas y los antifederalistas durante sus debates sobre la ratificación de la Constitución de los Estados Unidos.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.08;Investigar, analizar y presentar oralmente, por escrito o mediante una presentación multimedia cómo los principios de la democracia estadounidense (p. ej., libertad, bien común, justicia, igualdad, tolerancia, ley y orden, derechos individuales, diversidad, unidad cívica, patriotismo, constitucionalismo, soberanía popular, democracia representativa) se plasman en los documentos de la época fundacional y cómo han evolucionado las perspectivas sobre estos principios, tal como se describe en documentos fundamentales de períodos posteriores de la historia de Estados Unidos. Citar evidencia textual para resumir ideas clave y proporcionar contexto histórico para los documentos particulares citados. Por ejemplo, los estudiantes comparan las ideas de Martin Luther King, Jr. con las de documentos de la época fundacional como la Declaración de Derechos de Virginia, la Declaración de Independencia, la Declaración de Derechos de Massachusetts y el Federalista.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.09;Identificar y explicar los esfuerzos históricos y contemporáneos para reducir las discrepancias entre las ideas y valores fundamentales de la democracia estadounidense y las realidades de la vida política y cívica estadounidense.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 1: Fundamentos del gobierno en Estados Unidos;HSS.GOV.T1.10;Argumentar y defender posiciones sobre cuestiones en las que las ideas o valores fundamentales están en tensión o conflicto (por ejemplo, la libertad en conflicto con la igualdad o la autoridad, los derechos individuales en conflicto con los intereses nacionales o comunitarios o las percepciones del bien común, o el gobierno de la mayoría en conflicto con los derechos de las minorías).
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.01;Compare y contraste los gobiernos unitarios, confederados y federales.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.02;Identificar y describir las disposiciones de la Constitución de los Estados Unidos y la Constitución de Massachusetts que definen y distribuyen poderes y autoridad del gobierno federal o estatal.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.03;Explique la diferencia entre una ciudad y un pueblo como forma de gobierno en Massachusetts, incluida la diferencia entre una asamblea representativa y una asamblea pública abierta.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.04;Explicar las relaciones legales, fiscales y operativas entre los gobiernos estatales y locales en Massachusetts.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.05;Distinguir entre los poderes enumerados e implícitos en la Constitución de los Estados Unidos y la Constitución de Massachusetts.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.06;Explicar las funciones de los tribunales de justicia en los gobiernos de los Estados Unidos y del estado de Massachusetts, con énfasis en los principios de revisión judicial y un poder judicial independiente.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.07;Explique el papel, los controles sobre los otros dos poderes y los poderes particulares del Presidente, incluidas las implicaciones de la autoridad para emitir órdenes ejecutivas y la autoridad para nombrar jueces federales.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.08;"Explicar las funciones de los departamentos o agencias del poder ejecutivo en Estados Unidos o en el estado de Massachusetts; investigar una agencia gubernamental para determinar las razones de su creación y dar un ejemplo contemporáneo de la función que desempeña. Ejemplos: a. Departamento de Defensa de Estados Unidos b. Agencia de Protección Ambiental de Estados Unidos c. Departamento del Tesoro de Estados Unidos d. Oficina Ejecutiva de Educación de Massachusetts e. Oficina Ejecutiva de Trabajo y Desarrollo Laboral de Massachusetts f. Oficina Ejecutiva de Salud y Servicios Humanos de Massachusetts"
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.09;Examine los principios constitucionales del federalismo, la separación de poderes, el sistema de pesos y contrapesos, el gobierno republicano, la democracia representativa y la soberanía popular. Analice y evalúe un caso de la Corte Suprema de los Estados Unidos que aborde estos principios y presente argumentos, ya sea oralmente, por escrito o en una presentación multimedia, para la opinión mayoritaria o disidente del caso, y explique qué demuestra este sobre la relación entre los poderes del gobierno. Ejemplo 1: analizar y evaluar una decisión de la Corte Suprema de los Estados Unidos sobre los principios constitucionales de separación de poderes y controles y equilibrios, utilizando casos emblemáticos como Marbury v. Madison (1803), Baker v. Carr (1962), Estados Unidos v. Nixon (1974), Ciudad de Boerne, Texas v. Flores (1997) y Clinton v. Ciudad de Nueva York (1998). Ejemplo 2: analizar y evaluar decisiones de la Corte Suprema de los Estados Unidos sobre el principio constitucional del federalismo, utilizando casos como McCulloch v. Maryland (1819), Texas v. White (1869), Alden v. Maine (1999).
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.10;"Examine las relaciones entre las tres ramas principales del gobierno estadounidense en el sistema actual: el Congreso, la Presidencia y los Tribunales Federales, así como la burocracia federal y los diversos equilibrios de poder entre ellas. Evalúe los desafíos históricos a los controles y equilibrios entre las ramas del gobierno y lo que revelan sobre la relación entre ellas. Algunos ejemplos incluyen: a. la Ley de Reforma de los Procedimientos Judiciales (1937), el intento del presidente Franklin Delano Roosevelt de alterar el equilibrio político de la Corte Suprema; b. la llamada ""Masacre del Sábado por la Noche"" (1973), el despido del fiscal especial independiente Archibald Cox por parte del presidente Richard Nixon durante el escándalo de Watergate; c. los intentos históricos de utilizar el proceso de ""reconciliación"" (un proceso legislativo del Congreso que permite la aprobación acelerada de cierta legislación presupuestaria sobre gastos, ingresos y el límite de la deuda federal con una mayoría simple de votos) para aprobar leyes con mayores implicaciones políticas; d. el debate sobre la autoridad compartida para declarar y entablar guerras."
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.11;Investigue la evolución del movimiento para restringir y reducir el tamaño del gobierno desde la década de 1980 y presente un argumento, respaldado por evidencia creíble y respuestas a posibles contraargumentos, que lo avale o lo desafíe. El argumento puede presentarse por escrito, oralmente, en un debate o en una presentación multimedia.
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 2: Propósitos, principios e instituciones del gobierno en los Estados Unidos;HSS.GOV.T2.12;"Construya un argumento sobre la relevancia de la Constitución de los Estados Unidos en el siglo XXI, analizando la efectividad de sus conceptos de separación de poderes, controles y equilibrios, federalismo y estado de derecho; respalde el argumento con ejemplos de la historia política reciente."
 9-12;Optativa: Gobierno y política de los Estados Unidos;Tema 3: Derechos civiles, derechos humanos y libertades civiles;HSS.GOV.T3.01;Compare los documentos fundamentales asociados con la protección de los derechos individuales (por ejemplo, la Declaración de Derechos de los Estados Unidos, la Enmienda 14 a la Constitución de los Estados Unidos, el Artículo I de la Constitución de Massachusetts, la Declaración Universal de Derechos Humanos, el Pacto Internacional de Derechos Civiles y Políticos, la Convención sobre la Eliminación de todas las Formas de Discriminación Racial).
